ID	adj.P.Val	P.Value	t	B	logFC	NAME	GENE_SYMBOL
22592	0.935	0.808	0.2435441	-6.14255	0.02374514	A_24_P460419	LRRC10B
2945	0.936	0.809	0.24237	-6.14283	0.01412353	A_23_P108564	B3GALT1
62817	0.936	0.809	0.2422306	-6.14286	0.02466321	A_33_P3383866	TREX1
14015	0.936	0.811	0.2406275	-6.14323	0.01661964	A_33_P3348569	OR9G4
14156	0.936	0.811	0.239674	-6.14346	0.01303285	A_23_P111188	ZBTB22
12363	0.937	0.813	-0.2375191	-6.14396	-0.0143697	A_23_P167401	PCDHB11
35242	0.937	0.813	-0.2368967	-6.1441	-0.01681066	A_33_P3238978	TGIF2LY
3953	0.938	0.814	-0.2364351	-6.14421	-0.01471441	A_33_P3210798	OR56A5
51080	0.938	0.816	0.2338269	-6.1448	0.01381973	A_23_P256158	ADRA2C
46592	0.938	0.816	-0.2337846	-6.14481	-0.04289839	A_33_P3257678	HIST2H3A
40206	0.938	0.816	-0.2337819	-6.14481	-0.01918863	A_23_P302681	FIGNL1
15621	0.938	0.816	-0.2336554	-6.14484	-0.02907203	A_23_P11070	GPR174
60646	0.939	0.819	-0.2297315	-6.14572	-0.01446978	A_23_P106633	DDX28
43692	0.94	0.819	-0.2292077	-6.14584	-0.01737102	A_33_P3272385	OR4E2
32132	0.94	0.819	-0.2291414	-6.14585	-0.01920228	A_23_P89649	KRTAP3-3
56147	0.94	0.82	-0.2288017	-6.14593	-0.02872882	A_23_P136870	MAGEA6
51175	0.94	0.82	-0.2283839	-6.14602	-0.01525846	A_24_P143301	KAAG1
28458	0.94	0.82	0.2281137	-6.14608	0.01965178	A_33_P3373459	CHST12
49327	0.94	0.821	0.2271033	-6.14631	0.01556257	A_24_P110331	MYADML2
27904	0.94	0.822	-0.2258659	-6.14658	-0.02766852	A_33_P3290792	OR10G9
18620	0.941	0.822	0.2252595	-6.14671	0.01536433	A_24_P60680	OR10C1
27092	0.941	0.823	0.2252467	-6.14671	0.0138315	A_24_P294124	SERTAD2
41544	0.941	0.824	-0.2238186	-6.14703	-0.01260204	A_33_P3239417	TMEM200C
46834	0.941	0.825	-0.2223466	-6.14734	-0.01424874	A_23_P259555	OR12D3
14165	0.941	0.825	0.2222939	-6.14736	0.0177983	A_33_P3334308	ZXDB
40280	0.942	0.826	-0.2209183	-6.14765	-0.01880675	A_23_P62336	CPXCR1
44654	0.942	0.827	0.2198393	-6.14788	0.01438838	A_33_P3254912	OR8A1
3936	0.942	0.827	-0.2188717	-6.14809	-0.0391511	A_33_P3388865	LRRC10
56535	0.943	0.828	0.21757	-6.14837	0.01284766	A_33_P3307568	PYDC2
49547	0.943	0.829	0.2172689	-6.14843	0.01962338	A_33_P3222129	OR6B2
62348	0.943	0.829	0.2164442	-6.1486	0.02611719	A_23_P131330	LRRTM1
28472	0.943	0.829	0.2163861	-6.14861	0.02371377	A_23_P108028	ZNF146
44452	0.943	0.83	0.2155439	-6.14879	0.01367939	A_23_P13493	OR51E1
49943	0.943	0.83	-0.2154095	-6.14882	-0.0279892	A_23_P143902	P2RY12
32994	0.943	0.831	0.2149127	-6.14892	0.02291131	A_23_P110462	PCDHB1
51316	0.943	0.831	-0.2142156	-6.14907	-0.018197	A_23_P83234	ZBTB6
23326	0.943	0.831	0.2141351	-6.14909	0.03740056	A_24_P52293	OR2A25
57815	0.943	0.831	0.2140165	-6.14911	0.02243405	A_33_P3367860	CHRM1
16682	0.943	0.831	0.2139332	-6.14913	0.01936494	A_33_P3323742	PNRC2
14752	0.944	0.832	0.2129654	-6.14933	0.01321677	A_23_P204947	GJB2
46218	0.944	0.833	0.212077	-6.14951	0.01446466	A_23_P103276	KTI12
51654	0.944	0.834	0.2098908	-6.14996	0.01809164	A_33_P3289128	ZBTB42
61339	0.944	0.834	0.209846	-6.14997	0.03971792	A_23_P107454	KRTAP3-1
53474	0.944	0.835	-0.2095425	-6.15003	-0.01506375	A_23_P2973	OR4K1
2175	0.945	0.835	0.2086374	-6.15021	0.01540775	A_33_P3318631	OR5H2
56078	0.945	0.835	0.208589	-6.15022	0.01292969	A_24_P280148	GPR82
35356	0.945	0.836	-0.2083914	-6.15026	-0.01256651	A_33_P3285965	NEUROD1
7324	0.945	0.836	0.2079682	-6.15035	0.01486264	A_23_P110052	FOXL2
54051	0.945	0.837	0.206386	-6.15067	0.01278743	A_23_P25305	ASCL1
24071	0.945	0.837	0.2062534	-6.15069	0.01520616	A_23_P409449	TAL2
7621	0.946	0.839	-0.2046022	-6.15102	-0.01544858	A_23_P108492	MARS2
36055	0.946	0.839	-0.2042676	-6.15109	-0.02544759	A_23_P110462	PCDHB1
6247	0.946	0.84	0.2027626	-6.15139	0.01210036	A_33_P3256972	ACTL7B
26730	0.947	0.841	-0.2015538	-6.15163	-0.02189582	A_33_P3403102	PRR18
12235	0.947	0.842	0.2007819	-6.15178	0.01124013	A_23_P107102	KIF2B
48095	0.947	0.842	-0.19962	-6.152	-0.01678844	A_24_P215653	CLEC14A
55709	0.947	0.843	0.1989445	-6.15213	0.01206542	A_23_P415395	MBD3L1
37912	0.947	0.843	-0.1988492	-6.15215	-0.02688764	A_33_P3292164	KRTAP9-7
54266	0.948	0.844	0.1977245	-6.15237	0.0125905	A_23_P402279	VN1R2
10320	0.948	0.844	-0.1977219	-6.15237	-0.01203757	A_21_P0000007	SRRM5
23310	0.948	0.845	0.1967803	-6.15255	0.0175922	A_24_P166661	TMEM60
58043	0.948	0.845	-0.1963357	-6.15263	-0.01309351	A_33_P3322594	MAGEB17
47319	0.949	0.846	0.1956014	-6.15277	0.01204944	A_23_P114164	UBQLN2
16026	0.949	0.846	-0.1944791	-6.15299	-0.01616212	A_23_P16630	OR7A5
14410	0.949	0.847	-0.1940449	-6.15307	-0.01358452	A_33_P3307728	KRTAP5-11
18341	0.949	0.847	0.1934948	-6.15317	0.02029001	A_23_P110462	PCDHB1
46477	0.949	0.847	0.19332	-6.15321	0.01539552	A_23_P1819	OR8B8
19424	0.95	0.849	0.1910401	-6.15363	0.01379235	A_23_P120982	PKDREJ
46381	0.95	0.85	-0.1899982	-6.15382	-0.01347378	A_23_P112311	TRIM32
4614	0.95	0.85	0.1899116	-6.15384	0.01196396	A_33_P3259693	OR6P1
37549	0.951	0.85	-0.1893175	-6.15395	-0.01181527	A_23_P106633	DDX28
28377	0.951	0.852	0.1868352	-6.1544	0.01191085	A_23_P114445	MAGEE1
11003	0.952	0.853	-0.1862607	-6.15451	-0.01290295	A_33_P3380702	OR5L1
1918	0.952	0.853	0.1856343	-6.15462	0.00977374	A_33_P3385755	OR52R1
43585	0.952	0.853	-0.1855668	-6.15463	-0.01052089	A_32_P189413	CTXN3
19248	0.952	0.854	0.1849159	-6.15475	0.01300511	A_23_P106633	DDX28
53804	0.952	0.855	-0.1840454	-6.15491	-0.01625445	A_33_P3302125	LCE2A
22622	0.953	0.855	0.1831358	-6.15507	0.01028505	A_24_P325146	KRTAP4-8
58214	0.953	0.856	0.1827612	-6.15513	0.01036027	A_33_P3368755	MAGEB6
12213	0.953	0.856	-0.1823161	-6.15521	-0.01635626	A_23_P13244	OR8J1
16850	0.953	0.858	0.1800478	-6.15561	0.02787701	A_33_P3264846	SAMD9L
56684	0.953	0.858	0.1799955	-6.15562	0.01141077	A_33_P3222469	OR4K13
20908	0.953	0.858	-0.1798552	-6.15565	-0.01277551	A_23_P120103	KCNS3
41962	0.954	0.858	0.1791211	-6.15577	0.01737395	A_23_P11070	GPR174
57363	0.954	0.859	0.1789619	-6.1558	0.00997002	A_33_P3279629	UCN2
41472	0.954	0.859	0.1789231	-6.15581	0.01675469	A_33_P3423250	RTL1
50354	0.954	0.859	-0.1780188	-6.15597	-0.03342092	A_23_P31376	LRRN3
1718	0.954	0.86	0.1770674	-6.15613	0.0119018	A_19_P00322910	TWIST2
23084	0.954	0.86	-0.1767354	-6.15619	-0.0331633	A_33_P3334205	TMEM184A
43062	0.954	0.861	0.1759226	-6.15633	0.02158239	A_23_P164797	ZNF580
44507	0.955	0.861	0.175615	-6.15638	0.02015397	A_23_P111132	HSPA1A
19726	0.955	0.862	0.1748623	-6.15651	0.0085247	A_23_P135226	OR1N2
35820	0.955	0.862	0.174791	-6.15652	0.01509515	A_23_P114405	MORF4L2
14716	0.955	0.862	-0.1747065	-6.15653	-0.01589933	A_33_P3388061	KRTAP21-2
1297	0.955	0.863	0.173854	-6.15668	0.01078467	A_23_P10870	DOLK
2898	0.955	0.863	-0.1737981	-6.15669	-0.01369764	A_33_P3308476	POM121L2
8047	0.955	0.863	0.1736492	-6.15671	0.03454616	A_23_P156824	HTR1B
46571	0.956	0.864	-0.171434	-6.15708	-0.0096624	A_33_P3366376	KRTAP27-1
32902	0.956	0.865	-0.1706678	-6.15721	-0.01219677	A_24_P383609	NANOS1
47239	0.956	0.866	0.1700565	-6.15731	0.01993576	A_23_P111132	HSPA1A
37493	0.956	0.866	-0.1697258	-6.15737	-0.01001622	A_24_P322908	USP27X
32483	0.957	0.867	0.1687283	-6.15753	0.01252264	A_33_P3259542	WDR5B
20846	0.957	0.867	0.1680931	-6.15763	0.00950677	A_23_P48229	KCNA1
24325	0.957	0.867	0.1680453	-6.15764	0.01197985	A_33_P3417150	P2RY1
45007	0.957	0.868	-0.1667973	-6.15785	-0.02101895	A_33_P3245183	HRH1
47502	0.957	0.868	0.1667912	-6.15785	0.02544277	A_23_P127978	B3GNT6
58421	0.957	0.868	0.1667796	-6.15785	0.01422164	A_23_P114405	MORF4L2
32780	0.957	0.868	0.1664909	-6.1579	0.01155993	A_32_P54274	DRD5
27311	0.957	0.869	-0.1656356	-6.15803	-0.02084972	A_33_P3253804	CEBPD
22665	0.957	0.869	-0.1653368	-6.15808	-0.01303561	A_24_P367242	KRTAP19-1
49647	0.957	0.87	0.1645998	-6.1582	0.0159127	A_23_P108265	OR7C2
37362	0.957	0.87	0.1642166	-6.15826	0.00979866	A_23_P401055	SOX2
13276	0.958	0.871	-0.1629041	-6.15847	-0.01858407	A_23_P112666	FOXE3
18057	0.958	0.872	-0.1622328	-6.15858	-0.02147417	A_23_P202458	ZNF22
26965	0.958	0.872	0.161576	-6.15868	0.01303534	A_33_P3251430	NRIP1
15237	0.958	0.872	0.1615099	-6.15869	0.01393196	A_23_P52914	OR4C15
17916	0.958	0.873	0.1610839	-6.15876	0.011442	A_23_P107102	KIF2B
48373	0.958	0.873	0.1604567	-6.15885	0.00974367	A_24_P498652	KCNA1
11377	0.958	0.873	0.1602067	-6.15889	0.01969964	A_32_P113436	HNRNPA1L2
45416	0.959	0.874	0.1587091	-6.15912	0.00926809	A_33_P3358774	OR9Q1
51805	0.959	0.875	0.1575774	-6.1593	0.01516516	A_33_P3312743	KRTAP4-3
12910	0.959	0.875	0.1573358	-6.15934	0.00966111	A_23_P217277	SLITRK2
23340	0.959	0.876	0.1568086	-6.15942	0.04233747	A_23_P75867	OR10A4
10676	0.959	0.876	0.1566661	-6.15944	0.00864501	A_33_P3345011	ACTL9
16364	0.959	0.877	0.1557891	-6.15957	0.01696797	A_23_P20275	PLEKHF2
3755	0.959	0.877	0.1556854	-6.15959	0.01133124	A_33_P3408042	OR2K2
42013	0.96	0.877	-0.1553897	-6.15963	-0.0148278	A_23_P75764	OR5A1
54060	0.96	0.877	0.154831	-6.15972	0.00977629	A_23_P137007	MAGEA10
55965	0.96	0.879	0.1528439	-6.16001	0.00870643	A_23_P169117	RRAGA
31522	0.96	0.879	-0.1525426	-6.16006	-0.01530327	A_33_P3354399	KRTAP12-3
56460	0.96	0.88	-0.1520127	-6.16014	-0.01422002	A_33_P3414122	ZNF260
49510	0.96	0.88	0.1513512	-6.16023	0.0131082	A_23_P410408	OR7D2
13159	0.96	0.88	-0.1512465	-6.16025	-0.01080264	A_33_P3278951	TSPYL5
47844	0.961	0.881	-0.1503856	-6.16037	-0.01124271	A_24_P126139	RAB9B
1238	0.961	0.881	-0.1501266	-6.16041	-0.03336826	A_21_P0000163	RNF223
50062	0.961	0.881	0.1497334	-6.16047	0.01413507	A_23_P5568	SFT2D3
16934	0.961	0.882	-0.1495685	-6.16049	-0.00939665	A_33_P3218659	OR4N2
14274	0.961	0.882	-0.1491824	-6.16055	-0.02556225	A_33_P3262069	OR2AG2
22143	0.961	0.882	0.1484481	-6.16066	0.0099582	A_33_P3392698	SPIN4
53031	0.961	0.883	0.148005	-6.16072	0.01216679	A_33_P3296308	DCAF16
21610	0.961	0.884	-0.1463147	-6.16096	-0.01421016	A_24_P314351	ZBTB33
48082	0.962	0.885	0.1450234	-6.16114	0.0117764	A_24_P17453	TTC30A
6734	0.962	0.887	-0.1432712	-6.16139	-0.00869871	A_24_P314534	KRTAP13-2
30113	0.962	0.887	0.1431726	-6.1614	0.01266954	A_23_P133359	ZFP2
35708	0.962	0.887	0.1427219	-6.16147	0.00984026	A_33_P3268060	OR51A2
42550	0.963	0.888	0.1412149	-6.16167	0.0286285	A_33_P3374258	NHLH2
55680	0.964	0.889	-0.139538	-6.1619	-0.0100022	A_33_P3261636	OR1M1
33108	0.964	0.89	0.139448	-6.16192	0.03122301	A_32_P112910	UBL4B
38564	0.964	0.89	0.1391147	-6.16196	0.00805176	A_23_P118894	PRR15L
50352	0.964	0.89	-0.1386657	-6.16202	-0.01010794	A_33_P3285024	TMEM203
12157	0.964	0.891	-0.13798	-6.16211	-0.01459893	A_23_P70445	HIST1H3E
35872	0.964	0.891	-0.137896	-6.16212	-0.0091219	A_24_P203134	DCAF12L1
29021	0.964	0.891	0.1378047	-6.16214	0.01050278	A_24_P944964	GP5
38907	0.964	0.892	-0.1367314	-6.16228	-0.00926956	A_23_P23346	MLLT11
55743	0.964	0.892	0.1367198	-6.16228	0.00846652	A_23_P11256	MAGEE2
57163	0.964	0.892	-0.1361884	-6.16235	-0.00958605	A_32_P219279	ELFN2
10764	0.964	0.892	-0.1358607	-6.1624	-0.00781408	A_33_P3236833	GPR12
3746	0.965	0.893	0.135435	-6.16245	0.00865466	A_33_P3230598	ERVV-2
12890	0.965	0.893	0.1354185	-6.16245	0.01367234	A_33_P3288754	C19orf48
21073	0.965	0.893	-0.1352197	-6.16248	-0.00831523	A_23_P363365	RXFP3
46061	0.965	0.893	-0.1350609	-6.1625	-0.01228635	A_33_P3356462	C2CD4A
3663	0.965	0.893	0.1350109	-6.16251	0.01381591	A_33_P3308446	RHOB
52323	0.965	0.894	-0.1339224	-6.16265	-0.00967468	A_33_P3350086	OR2T33
4813	0.966	0.896	0.1313234	-6.16298	0.01181161	A_32_P17635	SRSF8
23462	0.966	0.896	-0.1313178	-6.16299	-0.01757221	A_23_P51761	OR6K2
16156	0.966	0.897	-0.1302087	-6.16313	-0.00969817	A_23_P93032	ZBED3
51409	0.966	0.898	0.1285857	-6.16333	0.01017511	A_23_P111041	HIST1H2BI
41261	0.967	0.899	0.1275922	-6.16345	0.00728838	A_23_P111188	ZBTB22
16574	0.967	0.899	-0.1270754	-6.16352	-0.00776185	A_23_P420209	GCNT3
30313	0.967	0.9	0.1265651	-6.16358	0.0168415	A_32_P90210	TAF9
29822	0.968	0.901	-0.1252806	-6.16374	-0.02520149	A_23_P31984	ACTL7A
22362	0.968	0.901	-0.1247108	-6.16381	-0.00883136	A_23_P106633	DDX28
38228	0.968	0.902	-0.1241178	-6.16388	-0.01108283	A_33_P3369969	ATXN1L
30367	0.968	0.902	0.1241066	-6.16388	0.01130573	A_33_P3323298	JUN
23849	0.968	0.902	-0.1240101	-6.16389	-0.00696563	A_24_P463891	FUT9
52794	0.968	0.903	-0.1227921	-6.16404	-0.00815078	A_23_P149664	TMEM183B
17141	0.969	0.904	0.1214771	-6.16419	0.00631138	A_32_P210872	HEPN1
59893	0.969	0.904	-0.1208061	-6.16427	-0.00935466	A_33_P3361337	TMEM184A
4752	0.969	0.904	0.1206069	-6.1643	0.00667947	A_23_P103349	OCLM
13908	0.969	0.904	0.1205334	-6.16431	0.00758107	A_33_P3359383	OR10H5
28284	0.969	0.905	-0.119968	-6.16437	-0.01725158	A_23_P70480	HIST1H4L
22103	0.969	0.905	-0.119386	-6.16444	-0.00760615	A_32_P375286	ZNF660
43319	0.969	0.906	0.1191693	-6.16446	0.01094745	A_24_P337419	TIGD6
20501	0.969	0.906	0.1190955	-6.16447	0.01038391	A_24_P315638	MRGPRE
1604	0.969	0.906	-0.1186506	-6.16452	-0.00718622	A_23_P105118	OR51G1
29632	0.969	0.906	-0.1184863	-6.16454	-0.01019562	A_24_P40551	BEX4
33981	0.97	0.907	-0.1173004	-6.16468	-0.01558274	A_33_P3319834	OR2T8
27443	0.97	0.907	-0.117142	-6.1647	-0.01018436	A_23_P12336	PRMT6
52229	0.97	0.907	0.1169928	-6.16471	0.01477119	A_24_P712350	CHML
33583	0.97	0.907	0.1169709	-6.16472	0.0068775	A_33_P3349843	MGAT1
18213	0.97	0.909	0.1153719	-6.1649	0.00976208	A_23_P114405	MORF4L2
34913	0.97	0.909	0.1148512	-6.16496	0.00508793	A_33_P3228647	OR14J1
9084	0.97	0.909	0.1147194	-6.16497	0.00726513	A_24_P339429	KCNJ12
31980	0.971	0.91	0.1135323	-6.1651	0.00734884	A_33_P3323945	CEND1
10317	0.972	0.912	-0.1112262	-6.16535	-0.00718911	A_24_P383019	KRTAP13-1
14023	0.972	0.912	0.1111943	-6.16536	0.00721816	A_23_P250251	IFNA2
20608	0.972	0.912	-0.1106258	-6.16542	-0.01745487	A_23_P107454	KRTAP3-1
20485	0.972	0.912	0.1103855	-6.16544	0.00486519	A_23_P110052	FOXL2
58458	0.972	0.913	0.1100535	-6.16548	0.01069721	A_23_P402319	GAPT
53914	0.972	0.913	-0.1099566	-6.16549	-0.0052507	A_33_P3381097	OR10V1
28901	0.972	0.913	-0.1096895	-6.16552	-0.00733096	A_23_P164179	TOB1
1747	0.972	0.913	0.1094706	-6.16554	0.00988532	A_24_P210637	CHST14
6174	0.972	0.914	0.1078894	-6.16571	0.00627551	A_23_P108492	MARS2
35235	0.973	0.916	0.1062347	-6.16588	0.00917823	A_24_P328492	SOCS5
32411	0.973	0.916	0.1059075	-6.16591	0.01022666	A_23_P78152	MIS12
53771	0.973	0.916	-0.1056124	-6.16594	-0.00931673	A_23_P108265	OR7C2
43056	0.973	0.916	0.1056003	-6.16595	0.00711375	A_23_P106633	DDX28
20895	0.974	0.919	0.1023454	-6.16628	0.0096789	A_23_P419786	ZNF781
52450	0.974	0.919	0.1020026	-6.16631	0.00912746	A_33_P3312730	BHLHA15
55370	0.974	0.92	-0.1013365	-6.16638	-0.00746406	A_23_P359655	ZNF664
20954	0.975	0.922	-0.0987663	-6.16662	-0.00480175	A_23_P375165	TEX19
36943	0.976	0.923	-0.0965439	-6.16684	-0.00960418	A_33_P3262094	OR8G5
60542	0.976	0.924	0.0963558	-6.16685	0.00798277	A_33_P3358779	OR9Q2
52890	0.976	0.925	0.0949805	-6.16698	0.01048402	A_24_P110558	IGIP
39236	0.976	0.925	0.0941779	-6.16706	0.01155104	A_24_P37887	GPR150
50886	0.976	0.926	-0.0937506	-6.16709	-0.00613022	A_23_P106633	DDX28
39531	0.977	0.927	0.0925518	-6.1672	0.01172194	A_33_P3285545	CLDN4
9915	0.977	0.927	-0.0914023	-6.16731	-0.011264	A_33_P3353996	PPP1R3G
32911	0.977	0.928	-0.0911686	-6.16733	-0.00732958	A_23_P12336	PRMT6
7858	0.978	0.929	-0.089494	-6.16747	-0.00522074	A_24_P361457	ENDOV
13596	0.978	0.929	-0.0891738	-6.1675	-0.00817856	A_33_P3383856	TREX2
55490	0.978	0.931	-0.0868124	-6.1677	-0.00508158	A_23_P128868	OR11H12
38698	0.979	0.932	-0.0852836	-6.16783	-0.00496292	A_23_P114164	UBQLN2
48032	0.979	0.933	0.084444	-6.1679	0.00494526	A_23_P11256	MAGEE2
37904	0.979	0.933	0.0844436	-6.1679	0.00945741	A_23_P108028	ZNF146
49906	0.979	0.933	-0.0839712	-6.16794	-0.00515745	A_23_P107963	FUT1
22288	0.979	0.933	0.0839464	-6.16794	0.00476188	A_33_P3229487	OR4X1
60527	0.979	0.935	-0.0819981	-6.1681	-0.00525218	A_24_P6825	ZCCHC18
40195	0.98	0.936	-0.0810974	-6.16817	-0.00531357	A_23_P204947	GJB2
34687	0.98	0.936	-0.0809874	-6.16818	-0.01793578	A_24_P400130	KRTAP7-1
62499	0.98	0.936	-0.0805146	-6.16822	-0.00733767	A_23_P12336	PRMT6
22888	0.98	0.936	-0.0802576	-6.16824	-0.00375838	A_23_P1973	KCNJ11
40212	0.98	0.936	-0.0801458	-6.16824	-0.00504271	A_33_P3229042	OR52N1
62536	0.98	0.936	0.080138	-6.16824	0.00516974	A_23_P106633	DDX28
6103	0.98	0.937	0.0790653	-6.16833	0.00553774	A_23_P318860	APLNR
60223	0.98	0.938	0.0780122	-6.16841	0.00505494	A_33_P3390187	NHLRC4
55508	0.981	0.939	0.0763721	-6.16853	0.00761663	A_23_P109184	INSM1
20574	0.981	0.939	0.0762744	-6.16854	0.00832675	A_23_P49988	KRTAP4-2
14623	0.981	0.941	0.0745419	-6.16867	0.01190334	A_23_P35000	GPR3
26207	0.982	0.943	0.0714927	-6.16888	0.00426541	A_33_P3260451	USP17L2
44345	0.983	0.946	0.0682809	-6.1691	0.00400734	A_24_P283591	OR1Q1
53761	0.983	0.946	-0.06765	-6.16914	-0.00542084	A_23_P154379	NAT8
17553	0.983	0.947	0.0672182	-6.16917	0.00473178	A_23_P71830	ZBTB26
8932	0.983	0.947	-0.0671557	-6.16917	-0.00444254	A_23_P322625	GPR55
1509	0.983	0.947	0.0662013	-6.16924	0.0075809	A_32_P8015	HNRNPA1L2
11847	0.983	0.948	0.0660467	-6.16925	0.00405286	A_33_P3419562	OR5K2
13751	0.983	0.948	-0.0649085	-6.16932	-0.00879617	A_24_P349274	OR4X2
5526	0.984	0.95	0.0631614	-6.16943	0.00410079	A_32_P4199	RNF152
46238	0.984	0.951	0.0617435	-6.16951	0.0052884	A_23_P114405	MORF4L2
12008	0.984	0.952	0.0606388	-6.16958	0.00404447	A_33_P3272614	PPP1R26
55719	0.985	0.953	-0.0596821	-6.16963	-0.0039511	A_23_P146798	SEPHS2
20319	0.985	0.954	-0.0583481	-6.16971	-0.00928504	A_23_P17130	C2orf88
52088	0.985	0.954	0.0583164	-6.16971	0.00387524	A_33_P3338382	OR1K1
36756	0.985	0.954	-0.0579011	-6.16974	-0.00363322	A_23_P204947	GJB2
22522	0.985	0.954	-0.0574063	-6.16976	-0.00284595	A_23_P111188	ZBTB22
49034	0.985	0.955	-0.0567619	-6.1698	-0.00626974	A_23_P136870	MAGEA6
48152	0.986	0.956	-0.0558755	-6.16985	-0.00323923	A_33_P3386203	OR2T10
60433	0.986	0.956	-0.055849	-6.16985	-0.00438762	A_33_P3423919	OR2A12
37417	0.986	0.956	0.0551715	-6.16989	0.00396719	A_33_P3233328	OR56A1
36034	0.986	0.957	0.0539938	-6.16995	0.00556545	A_23_P108028	ZNF146
2554	0.987	0.958	-0.0532659	-6.16999	-0.00346136	A_23_P103276	KTI12
45352	0.987	0.958	0.05241	-6.17003	0.00324108	A_23_P169207	OR13C4
18096	0.987	0.958	0.0523661	-6.17003	0.00320022	A_23_P422849	FERD3L
19885	0.987	0.959	-0.0522133	-6.17004	-0.00492489	A_24_P19175	ZNF358
44435	0.987	0.959	-0.0515785	-6.17007	-0.00374451	A_23_P332246	ATOH1
16285	0.987	0.959	0.0512654	-6.17009	0.00343721	A_23_P103349	OCLM
6786	0.988	0.961	-0.0490477	-6.1702	-0.01647769	A_24_P148907	MAB21L2
17431	0.988	0.961	-0.0488994	-6.1702	-0.00410582	A_23_P114405	MORF4L2
42628	0.988	0.962	-0.0473795	-6.17028	-0.00342199	A_23_P105118	OR51G1
45488	0.988	0.963	-0.0469829	-6.17029	-0.00746442	A_23_P2077	OR4C3
1854	0.989	0.964	-0.0456534	-6.17035	-0.00373518	A_24_P379233	GJB3
38503	0.989	0.965	-0.0435205	-6.17045	-0.00365915	A_24_P316257	NHLRC4
56261	0.989	0.966	0.043415	-6.17045	0.00259575	A_23_P204947	GJB2
56477	0.989	0.966	-0.0428849	-6.17047	-0.00342567	A_23_P110882	TSPYL4
47797	0.989	0.966	-0.0423	-6.1705	-0.00487263	A_23_P168266	TAAR9
54795	0.99	0.967	-0.041692	-6.17052	-0.00470489	A_33_P3209831	ZNF345
33466	0.99	0.968	0.0402196	-6.17058	0.00513545	A_33_P3382538	JRKL
60812	0.99	0.968	0.040081	-6.17059	0.00335092	A_23_P114405	MORF4L2
2259	0.99	0.968	0.0400299	-6.17059	0.0024705	A_23_P2745	GJB6
18765	0.99	0.968	-0.0399182	-6.17059	-0.00263584	A_23_P12147	C1orf74
59527	0.99	0.968	-0.0397645	-6.1706	-0.0024501	A_23_P106633	DDX28
28040	0.99	0.969	-0.0386604	-6.17064	-0.00450098	A_24_P134195	MYADM
41243	0.991	0.972	-0.0354663	-6.17075	-0.00575701	A_24_P391604	KRTAP6-3
48934	0.991	0.972	-0.0352275	-6.17076	-0.00431197	A_32_P218332	ACSF3
47311	0.991	0.973	-0.0339514	-6.17081	-0.00210582	A_33_P3241224	IFNA14
44524	0.992	0.975	-0.0320283	-6.17087	-0.00610271	A_23_P311010	SPRY3
8295	0.992	0.975	0.0315669	-6.17088	0.00326687	A_32_P69849	BEX5
6621	0.992	0.975	0.0312877	-6.17089	0.00166584	A_23_P74012	SPRR1A
48637	0.992	0.976	0.0307505	-6.17091	0.00205622	A_23_P105118	OR51G1
21164	0.992	0.976	0.0302966	-6.17092	0.00195491	A_21_P0006567	TCEAL3
15867	0.993	0.977	-0.0295029	-6.17094	-0.00450127	A_23_P107454	KRTAP3-1
23795	0.993	0.977	-0.0293011	-6.17095	-0.00629439	A_24_P165864	P2RY14
53277	0.993	0.977	-0.0285785	-6.17097	-0.00252344	A_23_P159406	SPRR1B
29916	0.993	0.979	0.0270295	-6.17101	0.00235181	A_33_P3342235	CDC42EP5
3703	0.993	0.979	-0.0266763	-6.17102	-0.00328486	A_23_P110462	PCDHB1
37788	0.993	0.979	-0.0265559	-6.17102	-0.00135295	A_23_P118894	PRR15L
18730	0.994	0.979	-0.0258502	-6.17104	-0.00155298	A_33_P3242069	LOC729159
19434	0.994	0.98	0.024702	-6.17107	0.00150922	A_24_P309802	EDDM3B
44853	0.994	0.98	-0.0246632	-6.17107	-0.00214203	A_23_P27917	OR10H1
14007	0.994	0.981	-0.0242787	-6.17108	-0.00172106	A_24_P414803	PLN
834	0.994	0.981	-0.0242711	-6.17108	-0.004487	A_24_P915692	PHLDA1
39193	0.994	0.981	0.0237166	-6.17109	0.00259559	A_23_P136870	MAGEA6
23860	0.995	0.982	0.0227244	-6.17112	0.00130161	A_23_P111155	ZBTB12
34875	0.995	0.982	0.022678	-6.17112	0.00186493	A_33_P3217465	MID1IP1
20365	0.995	0.982	0.0225043	-6.17112	0.00166753	A_23_P216476	ZBTB5
43313	0.995	0.983	0.0214768	-6.17114	0.00122835	A_23_P148609	PLAC1
10547	0.995	0.983	0.0213136	-6.17115	0.00107287	A_24_P222890	C2orf16
11576	0.995	0.984	-0.0205033	-6.17116	-0.00173308	A_23_P108265	OR7C2
48050	0.995	0.984	-0.0196354	-6.17118	-0.00186872	A_33_P3299634	OR1L6
9219	0.996	0.985	-0.0184214	-6.1712	-0.00104509	A_33_P3300600	OR7G1
7301	0.996	0.986	-0.0176253	-6.17122	-0.00116384	A_33_P3420635	OR4D6
22568	0.996	0.987	-0.0159923	-6.17124	-0.00176973	A_23_P120170	TIGD1
12560	0.997	0.989	0.0142407	-6.17127	0.00206145	A_23_P107454	KRTAP3-1
58346	0.997	0.989	-0.0139897	-6.17127	-0.00261247	A_33_P3294002	A4GALT
