Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Hereditary sensory and autonomic neuropathy type 4 ORPHA:642	2/101	0.999929792390071	0.9999961656375117	0	0	0.1562685680332739	1.0971627819039781E-5	GPR174;SPN
Hereditary thrombophilia due to congenital histidine-rich (poly-L) glycoprotein deficiency ORPHA:217467	2/101	0.999929792390071	0.9999961656375117	0	0	0.1562685680332739	1.0971627819039781E-5	CYP8B1;CPN2
Homocystinuria due to methylene tetrahydrofolate reductase deficiency ORPHA:395	2/101	0.999929792390071	0.9999961656375117	0	0	0.1562685680332739	1.0971627819039781E-5	SPN;MPEG1
Hot water reflex epilepsy ORPHA:166412	2/101	0.999929792390071	0.9999961656375117	0	0	0.1562685680332739	1.0971627819039781E-5	FLRT3;CLDN12
Hurler syndrome ORPHA:93473	2/101	0.999929792390071	0.9999961656375117	0	0	0.1562685680332739	1.0971627819039781E-5	ZNF865;ABHD16B
Hurler-Scheie syndrome ORPHA:93476	2/101	0.999929792390071	0.9999961656375117	0	0	0.1562685680332739	1.0971627819039781E-5	ZNF865;ABHD16B
Hydrops-lactic acidosis-sideroblastic anemia-multisystemic failure syndrome ORPHA:528091	2/101	0.999929792390071	0.9999961656375117	0	0	0.1562685680332739	1.0971627819039781E-5	TMEM177;MARS2
Hyper-IgM syndrome type 5 ORPHA:101092	2/101	0.999929792390071	0.9999961656375117	0	0	0.1562685680332739	1.0971627819039781E-5	TMEM177;FEN1
Hyperimmunoglobulinemia D with periodic fever ORPHA:343	2/101	0.999929792390071	0.9999961656375117	0	0	0.1562685680332739	1.0971627819039781E-5	TMEM177;DOLK
Hyperinsulinism due to INSR deficiency ORPHA:263458	2/101	0.999929792390071	0.9999961656375117	0	0	0.1562685680332739	1.0971627819039781E-5	APLNR;RNF152
Hypermethioninemia encephalopathy due to adenosine kinase deficiency ORPHA:289290	2/101	0.999929792390071	0.9999961656375117	0	0	0.1562685680332739	1.0971627819039781E-5	TRMT10C;TAF9
Hyperornithinemia-hyperammonemia-homocitrullinuria syndrome ORPHA:415	2/101	0.999929792390071	0.9999961656375117	0	0	0.1562685680332739	1.0971627819039781E-5	TMEM177;FEN1
Hyperprolinemia type 2 ORPHA:79101	2/101	0.999929792390071	0.9999961656375117	0	0	0.1562685680332739	1.0971627819039781E-5	CDC42EP4;ZNF358
Hyperuricemia-pulmonary hypertension-renal failure-alkalosis syndrome ORPHA:363694	2/101	0.999929792390071	0.9999961656375117	0	0	0.1562685680332739	1.0971627819039781E-5	RNF26;C19ORF48
Hypoinsulinemic hypoglycemia and body hemihypertrophy ORPHA:293964	2/101	0.999929792390071	0.9999961656375117	0	0	0.1562685680332739	1.0971627819039781E-5	ZNF865;CENPB
Hypotonia with lactic acidemia and hyperammonemia ORPHA:137908	2/101	0.999929792390071	0.9999961656375117	0	0	0.1562685680332739	1.0971627819039781E-5	TRMT10C;TAF9
Hypoxanthine guanine phosphoribosyltransferase partial deficiency ORPHA:79233	2/101	0.999929792390071	0.9999961656375117	0	0	0.1562685680332739	1.0971627819039781E-5	TRMT10C;TAF9
Idiopathic hypercalciuria ORPHA:2197	2/101	0.999929792390071	0.9999961656375117	0	0	0.1562685680332739	1.0971627819039781E-5	PAQR9;CPN2
Immune dysregulation-polyendocrinopathy-enteropathy-X-linked syndrome ORPHA:37042	2/101	0.999929792390071	0.9999961656375117	0	0	0.1562685680332739	1.0971627819039781E-5	GPR25;KLHDC7B
Immunodeficiency due to MASP-2 deficiency ORPHA:331187	2/101	0.999929792390071	0.9999961656375117	0	0	0.1562685680332739	1.0971627819039781E-5	GPR75;CPN2
Immunodeficiency with factor H anomaly ORPHA:200421	2/101	0.999929792390071	0.9999961656375117	0	0	0.1562685680332739	1.0971627819039781E-5	ISLR;CLEC14A
Immunodeficiency with factor I anomaly ORPHA:200418	2/101	0.999929792390071	0.9999961656375117	0	0	0.1562685680332739	1.0971627819039781E-5	RNASE4;CLEC14A
Infantile nephropathic cystinosis ORPHA:411629	2/101	0.999929792390071	0.9999961656375117	0	0	0.1562685680332739	1.0971627819039781E-5	ZNF672;MGAT1
Infantile-onset periodic fever-panniculitis-dermatosis syndrome ORPHA:500062	2/101	0.999929792390071	0.9999961656375117	0	0	0.1562685680332739	1.0971627819039781E-5	EXOC8;TMPPE
Insulin-resistance syndrome type A ORPHA:2297	2/101	0.999929792390071	0.9999961656375117	0	0	0.1562685680332739	1.0971627819039781E-5	APLNR;RNF152
Intellectual disability-cardiac anomalies-short stature-joint laxity syndrome ORPHA:508498	2/101	0.999929792390071	0.9999961656375117	0	0	0.1562685680332739	1.0971627819039781E-5	ZNHIT2;POP7
Intellectual disability-cataracts-calcified pinnae-myopathy syndrome ORPHA:3042	2/101	0.999929792390071	0.9999961656375117	0	0	0.1562685680332739	1.0971627819039781E-5	B3GALT2;POU5F2
Intellectual disability-macrocephaly-hypotonia-behavioral abnormalities syndrome ORPHA:457279	2/101	0.999929792390071	0.9999961656375117	0	0	0.1562685680332739	1.0971627819039781E-5	RNF26;IRF2BP1
Intellectual disability-seizures-hypophosphatasia-ophthalmic-skeletal anomalies syndrome ORPHA:369837	2/101	0.999929792390071	0.9999961656375117	0	0	0.1562685680332739	1.0971627819039781E-5	RNF26;DOLK
Ischiovertebral syndrome ORPHA:85200	2/101	0.999929792390071	0.9999961656375117	0	0	0.1562685680332739	1.0971627819039781E-5	GJA1;FIBIN
Isolated Dandy-Walker malformation ORPHA:217	2/101	0.999929792390071	0.9999961656375117	0	0	0.1562685680332739	1.0971627819039781E-5	GJA1;TWIST2
Isolated Pierre Robin syndrome ORPHA:718	2/101	0.999929792390071	0.9999961656375117	0	0	0.1562685680332739	1.0971627819039781E-5	FLRT3;CLDN12
Isolated congenital digital clubbing ORPHA:217059	2/101	0.999929792390071	0.9999961656375117	0	0	0.1562685680332739	1.0971627819039781E-5	TMEM30B;GIMAP7
Isolated megalencephaly ORPHA:268920	2/101	0.999929792390071	0.9999961656375117	0	0	0.1562685680332739	1.0971627819039781E-5	KLLN;C12ORF60
Isovaleric acidemia ORPHA:33	2/101	0.999929792390071	0.9999961656375117	0	0	0.1562685680332739	1.0971627819039781E-5	DNAJC30;ZBED3
Juvenile cataract-microcornea-renal glucosuria syndrome ORPHA:247794	2/101	0.999929792390071	0.9999961656375117	0	0	0.1562685680332739	1.0971627819039781E-5	GJA1;CCDC8
Juvenile nephropathic cystinosis ORPHA:411634	2/101	0.999929792390071	0.9999961656375117	0	0	0.1562685680332739	1.0971627819039781E-5	ZNF672;MGAT1
KLHL9-related early-onset distal myopathy ORPHA:399081	2/101	0.999929792390071	0.9999961656375117	0	0	0.1562685680332739	1.0971627819039781E-5	KLHL9;B3GALT2
Karyomegalic interstitial nephritis ORPHA:401996	2/101	0.999929792390071	0.9999961656375117	0	0	0.1562685680332739	1.0971627819039781E-5	ZNF770;RBM12B
Keipert syndrome ORPHA:2662	2/101	0.999929792390071	0.9999961656375117	0	0	0.1562685680332739	1.0971627819039781E-5	FZD7;KCNS3
Keratosis linearis-ichthyosis congenita-sclerosing keratoderma syndrome ORPHA:281201	2/101	0.999929792390071	0.9999961656375117	0	0	0.1562685680332739	1.0971627819039781E-5	TRMT10C;RPL36AL
King-Denborough syndrome ORPHA:99741	2/101	0.999929792390071	0.9999961656375117	0	0	0.1562685680332739	1.0971627819039781E-5	KCNA5;LRRC3B
Klippel-Trenaunay syndrome ORPHA:90308	2/101	0.999929792390071	0.9999961656375117	0	0	0.1562685680332739	1.0971627819039781E-5	ZBTB6;SOCS4
Knobloch syndrome ORPHA:1571	2/101	0.999929792390071	0.9999961656375117	0	0	0.1562685680332739	1.0971627819039781E-5	ZNF358;VASN
Kostmann syndrome ORPHA:99749	2/101	0.999929792390071	0.9999961656375117	0	0	0.1562685680332739	1.0971627819039781E-5	POP7;RPP25L
Kyphoscoliotic Ehlers-Danlos syndrome due to FKBP22 deficiency ORPHA:300179	2/101	0.999929792390071	0.9999961656375117	0	0	0.1562685680332739	1.0971627819039781E-5	GJC1;CLDN12
L-2-hydroxyglutaric aciduria ORPHA:79314	2/101	0.999929792390071	0.9999961656375117	0	0	0.1562685680332739	1.0971627819039781E-5	ZNF891;PDP2
LIPE-related familial partial lipodystrophy ORPHA:435660	2/101	0.999929792390071	0.9999961656375117	0	0	0.1562685680332739	1.0971627819039781E-5	C1QTNF4;ZNF865
Laryngo-onycho-cutaneous syndrome ORPHA:2407	2/101	0.999929792390071	0.9999961656375117	0	0	0.1562685680332739	1.0971627819039781E-5	FGFBP1;GJB3
Lateral meningocele syndrome ORPHA:2789	2/101	0.999929792390071	0.9999961656375117	0	0	0.1562685680332739	1.0971627819039781E-5	GJA1;FZD7
Lathosterolosis ORPHA:46059	2/101	0.999929792390071	0.9999961656375117	0	0	0.1562685680332739	1.0971627819039781E-5	MORF4L2;CLDN12
Laurin-Sandrow syndrome ORPHA:2378	2/101	0.999929792390071	0.9999961656375117	0	0	0.1562685680332739	1.0971627819039781E-5	RBM12B;CHML
Legius syndrome ORPHA:137605	2/101	0.999929792390071	0.9999961656375117	0	0	0.1562685680332739	1.0971627819039781E-5	SPRY2;SOCS6
Leprechaunism ORPHA:508	2/101	0.999929792390071	0.9999961656375117	0	0	0.1562685680332739	1.0971627819039781E-5	APLNR;RNF152
Lesch-Nyhan syndrome ORPHA:510	2/101	0.999929792390071	0.9999961656375117	0	0	0.1562685680332739	1.0971627819039781E-5	TRMT10C;TAF9
Leukoencephalopathy with mild cerebellar ataxia and white matter edema ORPHA:363540	2/101	0.999929792390071	0.9999961656375117	0	0	0.1562685680332739	1.0971627819039781E-5	VGF;FLRT1
Leukoencephalopathy-dystonia-motor neuropathy syndrome ORPHA:163684	2/101	0.999929792390071	0.9999961656375117	0	0	0.1562685680332739	1.0971627819039781E-5	RNASE4;KRCC1
Leukoencephalopathy-spondyloepimetaphyseal dysplasia syndrome ORPHA:83629	2/101	0.999929792390071	0.9999961656375117	0	0	0.1562685680332739	1.0971627819039781E-5	TMEM177;FEN1
Leukonychia totalis ORPHA:2387	2/101	0.999929792390071	0.9999961656375117	0	0	0.1562685680332739	1.0971627819039781E-5	CD248;ZBTB22
Leydig cell hypoplasia due to complete LH resistance ORPHA:96265	2/101	0.999929792390071	0.9999961656375117	0	0	0.1562685680332739	1.0971627819039781E-5	PABPC5;CDR1
Leydig cell hypoplasia due to partial LH resistance ORPHA:96266	2/101	0.999929792390071	0.9999961656375117	0	0	0.1562685680332739	1.0971627819039781E-5	PABPC5;CDR1
Lipoid proteinosis ORPHA:530	2/101	0.999929792390071	0.9999961656375117	0	0	0.1562685680332739	1.0971627819039781E-5	HRH1;UCN2
Low phospholipid-associated cholelithiasis ORPHA:69663	2/101	0.999929792390071	0.9999961656375117	0	0	0.1562685680332739	1.0971627819039781E-5	OXER1;MPEG1
MORM syndrome ORPHA:75858	2/101	0.999929792390071	0.9999961656375117	0	0	0.1562685680332739	1.0971627819039781E-5	IRF2BP1;ZNF865
MPDU1-CDG ORPHA:79323	2/101	0.999929792390071	0.9999961656375117	0	0	0.1562685680332739	1.0971627819039781E-5	FKBPL;DOLK
MSH3-related attenuated familial adenomatous polyposis ORPHA:480536	2/101	0.999929792390071	0.9999961656375117	0	0	0.1562685680332739	1.0971627819039781E-5	TAS2R30;ZBED6
Mandibulofacial dysostosis-microcephaly syndrome ORPHA:79113	2/101	0.999929792390071	0.9999961656375117	0	0	0.1562685680332739	1.0971627819039781E-5	FEN1;NUP62
Marden-Walker syndrome ORPHA:2461	2/101	0.999929792390071	0.9999961656375117	0	0	0.1562685680332739	1.0971627819039781E-5	GJA1;FLRT2
Maternal phenylketonuria ORPHA:2209	2/101	0.999929792390071	0.9999961656375117	0	0	0.1562685680332739	1.0971627819039781E-5	GJB1;NAT8
Melnick-Needles syndrome ORPHA:2484	2/101	0.999929792390071	0.9999961656375117	0	0	0.1562685680332739	1.0971627819039781E-5	FZD2;ABHD16B
Menkes disease ORPHA:565	2/101	0.999929792390071	0.9999961656375117	0	0	0.1562685680332739	1.0971627819039781E-5	EXOC8;ZBED6
Methylcobalamin deficiency type cblE ORPHA:2169	2/101	0.999929792390071	0.9999961656375117	0	0	0.1562685680332739	1.0971627819039781E-5	MARS2;PIGW
Methylcobalamin deficiency type cblG ORPHA:2170	2/101	0.999929792390071	0.9999961656375117	0	0	0.1562685680332739	1.0971627819039781E-5	DCAF16;ZBED6
Methylmalonic aciduria due to transcobalamin receptor defect ORPHA:280183	2/101	0.999929792390071	0.9999961656375117	0	0	0.1562685680332739	1.0971627819039781E-5	POP7;C19ORF48
Mevalonic aciduria ORPHA:29	2/101	0.999929792390071	0.9999961656375117	0	0	0.1562685680332739	1.0971627819039781E-5	TMEM177;DOLK
Mild hyperphenylalaninemia ORPHA:79651	2/101	0.999929792390071	0.9999961656375117	0	0	0.1562685680332739	1.0971627819039781E-5	GJB1;NAT8
Mild phenylketonuria ORPHA:79253	2/101	0.999929792390071	0.9999961656375117	0	0	0.1562685680332739	1.0971627819039781E-5	GJB1;NAT8
Mitochondrial DNA depletion syndrome, myopathic form ORPHA:254875	2/101	0.999929792390071	0.9999961656375117	0	0	0.1562685680332739	1.0971627819039781E-5	CEBPD;RNASE4
Moderate multiminicore disease with hand involvement ORPHA:178145	2/101	0.999929792390071	0.9999961656375117	0	0	0.1562685680332739	1.0971627819039781E-5	KCNA5;LRRC3B
Monosomy 13q14 ORPHA:1587	2/101	0.999929792390071	0.9999961656375117	0	0	0.1562685680332739	1.0971627819039781E-5	ZBTB33;SOCS4
Mucopolysaccharidosis type 4A ORPHA:309297	2/101	0.999929792390071	0.9999961656375117	0	0	0.1562685680332739	1.0971627819039781E-5	TMEM127;MGAT1
Multiple epiphyseal dysplasia, Al-Gazali type ORPHA:166024	2/101	0.999929792390071	0.9999961656375117	0	0	0.1562685680332739	1.0971627819039781E-5	FZD7;FJX1
Multiple mitochondrial dysfunctions syndrome type 6 ORPHA:569290	2/101	0.999929792390071	0.9999961656375117	0	0	0.1562685680332739	1.0971627819039781E-5	TRMT10C;TAF9
Multiple myeloma ORPHA:29073	2/101	0.999929792390071	0.9999961656375117	0	0	0.1562685680332739	1.0971627819039781E-5	TPBG;FJX1
Multiple sulfatase deficiency ORPHA:585	2/101	0.999929792390071	0.9999961656375117	0	0	0.1562685680332739	1.0971627819039781E-5	ITPRIPL2;RNASE4
Muscle filaminopathy ORPHA:171445	2/101	0.999929792390071	0.9999961656375117	0	0	0.1562685680332739	1.0971627819039781E-5	GJA1;FZD7
NAD(P)HX epimerase deficiency ORPHA:555407	2/101	0.999929792390071	0.9999961656375117	0	0	0.1562685680332739	1.0971627819039781E-5	COA4;POP7
NON RARE IN EUROPE: Glucose-6-phosphate-dehydrogenase deficiency ORPHA:362	2/101	0.999929792390071	0.9999961656375117	0	0	0.1562685680332739	1.0971627819039781E-5	ZNF865;ABHD16B
NON RARE IN EUROPE: Non-classic congenital adrenal hyperplasia due to 21-hydroxylase deficiency ORPHA:95698	2/101	0.999929792390071	0.9999961656375117	0	0	0.1562685680332739	1.0971627819039781E-5	NAT8;CYP8B1
NON RARE IN EUROPE: Parkinson disease ORPHA:319705	2/101	0.999929792390071	0.9999961656375117	0	0	0.1562685680332739	1.0971627819039781E-5	DOLK;TICAM1
NON RARE IN EUROPE: Primary bile acid malabsorption ORPHA:449262	2/101	0.999929792390071	0.9999961656375117	0	0	0.1562685680332739	1.0971627819039781E-5	RNF186;CHST5
NON RARE IN EUROPE: Trimethylaminuria ORPHA:35056	2/101	0.999929792390071	0.9999961656375117	0	0	0.1562685680332739	1.0971627819039781E-5	THRSP;CYP8B1
Nasopharyngeal carcinoma ORPHA:150	2/101	0.999929792390071	0.9999961656375117	0	0	0.1562685680332739	1.0971627819039781E-5	GPR183;JUNB
Navajo neurohepatopathy ORPHA:255229	2/101	0.999929792390071	0.9999961656375117	0	0	0.1562685680332739	1.0971627819039781E-5	LSM10;OST4
Nephrotic syndrome-epidermolysis bullosa-sensorineural deafness syndrome ORPHA:300333	2/101	0.999929792390071	0.9999961656375117	0	0	0.1562685680332739	1.0971627819039781E-5	MARVELD1;PHLDA2
Neurodevelopmental delay-seizures-ophthalmic anomalies-osteopenia-cerebellar atrophy syndrome ORPHA:529665	2/101	0.999929792390071	0.9999961656375117	0	0	0.1562685680332739	1.0971627819039781E-5	MRPL41;ZNHIT2
Neurodevelopmental disorder-craniofacial dysmorphism-cardiac defect-skeletal anomalies syndrome due to 9q21.3 microdeletion ORPHA:352665	2/101	0.999929792390071	0.9999961656375117	0	0	0.1562685680332739	1.0971627819039781E-5	HNRNPF;ZNF146
Neurodevelopmental disorder-craniofacial dysmorphism-cardiac defect-skeletal anomalies syndrome due to a point mutation ORPHA:453504	2/101	0.999929792390071	0.9999961656375117	0	0	0.1562685680332739	1.0971627819039781E-5	HNRNPF;ZNF146
Neuronal intestinal pseudoobstruction ORPHA:99811	2/101	0.999929792390071	0.9999961656375117	0	0	0.1562685680332739	1.0971627819039781E-5	FZD2;ABHD16B
Obesity due to SIM1 deficiency ORPHA:369873	2/101	0.999929792390071	0.9999961656375117	0	0	0.1562685680332739	1.0971627819039781E-5	CCDC8;MAB21L1
Occipital horn syndrome ORPHA:198	2/101	0.999929792390071	0.9999961656375117	0	0	0.1562685680332739	1.0971627819039781E-5	EXOC8;ZBED6
Ocular cystinosis ORPHA:411641	2/101	0.999929792390071	0.9999961656375117	0	0	0.1562685680332739	1.0971627819039781E-5	ZNF672;MGAT1
Oculocerebrodental syndrome ORPHA:557003	2/101	0.999929792390071	0.9999961656375117	0	0	0.1562685680332739	1.0971627819039781E-5	ZBED6;SOCS4
Oculopharyngeal muscular dystrophy ORPHA:270	2/101	0.999929792390071	0.9999961656375117	0	0	0.1562685680332739	1.0971627819039781E-5	SOX12;HNRNPA0
Opsismodysplasia ORPHA:2746	2/101	0.999929792390071	0.9999961656375117	0	0	0.1562685680332739	1.0971627819039781E-5	ZNF865;CENPB
Ornithine transcarbamylase deficiency ORPHA:664	2/101	0.999929792390071	0.9999961656375117	0	0	0.1562685680332739	1.0971627819039781E-5	GJB1;NAT2
Otopalatodigital syndrome type 1 ORPHA:90650	2/101	0.999929792390071	0.9999961656375117	0	0	0.1562685680332739	1.0971627819039781E-5	FZD2;ABHD16B
Otopalatodigital syndrome type 2 ORPHA:90652	2/101	0.999929792390071	0.9999961656375117	0	0	0.1562685680332739	1.0971627819039781E-5	FZD2;ABHD16B
PGM3-CDG ORPHA:443811	2/101	0.999929792390071	0.9999961656375117	0	0	0.1562685680332739	1.0971627819039781E-5	MORF4L2;CLDN12
PLEC-related intermediate epidermolysis bullosa simplex without extracutaneous involvement ORPHA:79401	2/101	0.999929792390071	0.9999961656375117	0	0	0.1562685680332739	1.0971627819039781E-5	ZNF865;CENPB
PMM2-CDG ORPHA:79318	2/101	0.999929792390071	0.9999961656375117	0	0	0.1562685680332739	1.0971627819039781E-5	ZNF526;PIGW
PMP22-RAI1 contiguous gene duplication syndrome ORPHA:477817	2/101	0.999929792390071	0.9999961656375117	0	0	0.1562685680332739	1.0971627819039781E-5	IRF2BP1;ZNF865
POMT2-related  limb-girdle muscular dystrophy R14 ORPHA:206559	2/101	0.999929792390071	0.9999961656375117	0	0	0.1562685680332739	1.0971627819039781E-5	CTXN1;FJX1
Pancytopenia-developmental delay syndrome ORPHA:401764	2/101	0.999929792390071	0.9999961656375117	0	0	0.1562685680332739	1.0971627819039781E-5	TAS2R30;ZBED6
Peeling skin-leukonychia-acral punctate keratoses-cheilitis-knuckle pads syndrome ORPHA:444138	2/101	0.999929792390071	0.9999961656375117	0	0	0.1562685680332739	1.0971627819039781E-5	ITPRIPL2;SAMD9
Pelizaeus-Merzbacher-like disease due to AIMP1 mutation ORPHA:280293	2/101	0.999929792390071	0.9999961656375117	0	0	0.1562685680332739	1.0971627819039781E-5	TRMT10C;TAF9
Peroxisomal acyl-CoA oxidase deficiency ORPHA:2971	2/101	0.999929792390071	0.9999961656375117	0	0	0.1562685680332739	1.0971627819039781E-5	TOR1AIP2;HIST1H2AC
Phakomatosis cesiomarmorata ORPHA:79484	2/101	0.999929792390071	0.9999961656375117	0	0	0.1562685680332739	1.0971627819039781E-5	CDC42EP4;TRNP1
Phosphoserine aminotransferase deficiency, infantile/juvenile form ORPHA:284417	2/101	0.999929792390071	0.9999961656375117	0	0	0.1562685680332739	1.0971627819039781E-5	TMEM177;KDM4D
Pierpont syndrome ORPHA:487825	2/101	0.999929792390071	0.9999961656375117	0	0	0.1562685680332739	1.0971627819039781E-5	TAS2R30;ZNF518A
Plectin-related  limb-girdle muscular dystrophy R17 ORPHA:254361	2/101	0.999929792390071	0.9999961656375117	0	0	0.1562685680332739	1.0971627819039781E-5	ZNF865;CENPB
Polydactyly of a biphalangeal thumb ORPHA:93339	2/101	0.999929792390071	0.9999961656375117	0	0	0.1562685680332739	1.0971627819039781E-5	C10ORF105;SOWAHD
Pontocerebellar hypoplasia type 4 ORPHA:166063	2/101	0.999929792390071	0.9999961656375117	0	0	0.1562685680332739	1.0971627819039781E-5	TMEM238;C19ORF48
Pontocerebellar hypoplasia type 8 ORPHA:324569	2/101	0.999929792390071	0.9999961656375117	0	0	0.1562685680332739	1.0971627819039781E-5	ZNHIT2;COMMD5
Postaxial polydactyly-anterior pituitary anomalies-facial dysmorphism syndrome ORPHA:420584	2/101	0.999929792390071	0.9999961656375117	0	0	0.1562685680332739	1.0971627819039781E-5	GJA1;FZD7
Postnatal microcephaly-infantile hypotonia-spastic diplegia-dysarthria-intellectual disability syndrome ORPHA:477673	2/101	0.999929792390071	0.9999961656375117	0	0	0.1562685680332739	1.0971627819039781E-5	CLDN12;CTXN1
