Name	Gene	Adipose_Subcutaneous	Adipose_Visceral_Omentum	Adrenal_Gland	Artery_Aorta	Artery_Coronary	Artery_Tibial	Bladder	Brain_Amygdala	Brain_Anterior_cingulate_cortex_BA24	Brain_Caudate_basal_ganglia	Brain_Cerebellar_Hemisphere	Brain_Cerebellum	Brain_Cortex	Brain_Frontal_Cortex_BA9	Brain_Hippocampus	Brain_Hypothalamus	Brain_Nucleus_accumbens_basal_ganglia	Brain_Putamen_basal_ganglia	Brain_Spinal_cord_cervical_c-1	Brain_Substantia_nigra	Breast_Mammary_Tissue	Cells_Cultured_fibroblasts	Cells_EBV-transformed_lymphocytes	Cervix_Ectocervix	Cervix_Endocervix	Colon_Sigmoid	Colon_Transverse	Colon_Transverse_Mixed_Cell	Colon_Transverse_Mucosa	Colon_Transverse_Muscularis	Esophagus_Gastroesophageal_Junction	Esophagus_Mucosa	Esophagus_Muscularis	Fallopian_Tube	Heart_Atrial_Appendage	Heart_Left_Ventricle	Kidney_Cortex	Kidney_Medulla	Liver	Liver_Hepatocyte	Liver_Mixed_Cell	Liver_Portal_Tract	Lung	Minor_Salivary_Gland	Muscle_Skeletal	Nerve_Tibial	Ovary	Pancreas	Pancreas_Acini	Pancreas_Islets	Pancreas_Mixed_Cell	Pituitary	Prostate	Skin_Not_Sun_Exposed_Suprapubic	Skin_Sun_Exposed_Lower_leg	Small_Intestine_Terminal_Ileum	Small_Intestine_Terminal_Ileum_Lymphode_Aggregate	Small_Intestine_Terminal_Ileum_Mixed_Cell	Spleen	Stomach	Stomach_Mixed_Cell	Stomach_Mucosa	Stomach_Muscularis	Testis	Thyroid	Uterus	Vagina	Whole_Blood	seg
ENSG00000223152.1	RNU4-88P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	noSeg
ENSG00000118473.23	SGIP1	4.3483	1.40749	0.225221	13.4737	6.27082	16.3937	0.920471	6.45957	8.05508	7.65134	13.5144	11.889	8.1673	10.5908	6.15752	6.70596	12.5949	6.50288	5.67144	4.92226	1.54932	3.41828	0.010336	4.00235	7.55726	1.93696	0.938245	0.38688	0.236621	1.13129	2.95857	0.635915	4.00882	2.73308	1.46163	0.846596	1.81501	10.342	0.131662	0.064304	0.047768	1.39235	5.68338	0.819132	0.606331	2.15229	1.06049	0.119811	0.113924	2.20127	0.132185	5.28016	3.27403	0.522471	0.815924	1.0281	0.48661	0.526473	0.12359	1.31246	1.09004	0.622071	1.66463	3.13358	6.2459	4.17173	3.03181	0.056519	noSeg
ENSG00000264720.3	MIR3117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	noSeg
ENSG00000248458.2	ENSG00000248458	0.461998	0.240989	0	1.34218	0.610339	1.34853	0.098844	0.075448	0.063389	0.0918975	0.071	0.169219	0.149862	0.060353	0.092481	0.070259	0.07398	0.063435	0.316532	0.110742	0.181933	0.431994	0	0.266418	0.750842	0.155731	0.051018	0	0	0.079928	0.176217	0.0374825	0.197304	0.214932	0.24979	0.0672325	0.10939	0.2791	0	0	0	0.0229095	0.700997	0.091702	0.072993	0.337183	0.15426	0	0	0	0	0.37735	0.280465	0.072654	0.106163	0.041995	0	0.0156275	0	0.065408	0	0	0.013321	0.487475	0.371666	0.393185	0.440112	0	noSeg
ENSG00000152760.10	DYNLT5	1.46433	1.63986	0.306924	0.678132	1.22085	0.376003	1.3189	1.37691	2.08684	2.03384	2.32392	2.53315	2.87522	3.36367	2.63225	6.1062	1.37035	1.04417	1.78613	2.20001	1.508	3.9509	0	1.08753	1.47108	1.35453	0.769001	0.560176	0.368704	1.13112	1.39862	0.468262	1.50226	3.33057	0.997312	1.27556	0.353018	1.25701	1.10346	0.766213	0.476071	1.24634	4.61984	0.835101	0.456569	2.54955	0.128546	0.123681	0.124776	0.732833	0.140233	0.951752	1.09351	0.746213	0.711218	0.844302	0.398262	0.627398	0.34994	0.547637	0.480728	0.265472	1.08705	0.147626	0.875725	1.07648	1.39143	0.480977	noSeg
ENSG00000172410.5	INSL5	0	0	0	0	0.0828625	0	0	0.197115	0.299913	0.280248	0.118757	0.135311	0.353141	0.385963	0.324995	0.560817	0.394846	0.156298	0.0960585	0.154914	0	0	0	0	0.168077	0.106551	0.425616	3.19049	3.56475	0.232643	0	0	0	0.200463	0	0	0.137838	0.334058	0	0	0	0.204506	0.077343	0	0	0.159392	0	0	0	0.08671	0.0224635	0.320924	0.145831	0	0	0	0	0	0	0	0	0	0	0.891502	0.207338	0	0	0	noSeg
ENSG00000152763.17	DNAI4	1.08469	0.654141	1.0559	1.21289	1.57563	1.7716	0.699691	0.732763	0.660322	0.786153	0.386978	0.403471	0.689488	0.746934	0.842442	1.18628	0.831593	0.490353	0.967404	0.739404	1.28886	1.3657	0.172315	1.15629	2.15729	0.709643	1.39167	3.07738	3.63311	0.648768	0.659221	0.181342	0.594752	2.39663	0.486551	0.274233	1.04589	2.80133	0.202615	0.21445	0.25187	1.02888	1.42785	0.756937	0.156132	2.79745	1.91047	0.44122	0.492609	0.701776	0.621171	2.26252	1.23951	0.549381	0.673175	0.483553	0.496659	0.552914	0.593346	0.416719	0.491318	0.357176	0.62034	15.0421	3.5984	1.65604	0.781232	0.043522	noSeg
ENSG00000231080.1	ENSG00000231080	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	noSeg
ENSG00000198160.15	MIER1	14.9861	12.5253	11.5692	20.0776	16.7707	21.2097	12.1898	4.16994	4.46321	4.85034	11.1935	7.81695	3.82718	5.64443	4.17732	5.30243	5.05351	4.05331	7.44894	4.84031	13.0223	15.1679	20.5154	12.096	16.2736	14.153	14.0602	14.8231	13.6849	10.3204	13.0106	8.53347	12.7607	12.8221	4.37285	2.72557	4.37582	6.06271	5.45042	4.4833	4.7577	18.6873	15.6936	8.04272	3.71721	15.7544	17.923	3.05072	2.80916	6.06326	2.53897	8.93416	11.7436	10.5616	10.1943	11.3863	13.901	9.97343	11.3873	7.43407	6.91699	4.84426	11.6982	14.6529	12.9467	17.6769	13.6518	8.08794	noSeg
ENSG00000289394.1	ENSG00000289394	0.122767	0.151367	0.246237	0.331097	0.302557	0.205387	0.212637	0.099791	0.104963	0.163655	0.631806	0.584459	0.136768	0.164645	0.111078	0.178241	0.163907	0.135844	0.212048	0.1644	0.154151	0.299711	0.835967	0.258292	0.446888	0.2186	0.329135	0.57076	0.714745	0.244258	0.209854	0.15269	0.244195	0.276898	0.057497	0.0468275	0.231847	0.501053	0.0902505	0.092645	0.056831	0.733008	0.356379	0.257265	0.0354845	0.244449	0.409109	0.0980775	0.201215	0.500716	0.190619	0.912683	0.432393	0.229416	0.179247	0.343048	1.68241	0.664375	0.834111	0.176266	0.131821	0.248028	0.111108	0.944528	0.580063	0.36464	0.20491	0.200755	noSeg
ENSG00000116704.8	SLC35D1	8.49243	7.63519	9.41777	16.9094	12.1581	11.1771	12.9506	2.6191	2.97282	3.92227	8.7495	8.56216	3.47716	3.47986	2.88971	4.05337	4.81348	3.10429	4.48588	3.14544	7.26883	23.6398	13.5343	14.8264	14.8173	10.2758	17.9991	33.2681	29.7819	10.5989	9.44918	8.45193	8.74499	12.7121	3.60866	2.45842	4.31645	5.62954	27.1298	33.1712	37.955	16.5666	8.02074	6.54776	6.04196	10.3267	14.9595	5.47533	5.05773	7.83478	5.01627	10.1484	11.3718	10.998	10.8879	16.7658	12.2167	16.3531	7.72629	11.7272	9.94767	7.91719	8.95863	12.093	12.1595	14.6468	15.1257	1.97236	noSeg
ENSG00000203963.12	C1orf141	0	0	0	0	0	0	0	0.122539	0.102072	0.144756	0.018545	0.0218015	0.079228	0.075216	0.122817	0.124362	0.116451	0.06538	0.047116	0.064266	0	0	0	0	0.006868	0	0	0	0	0	0	0	0	0.087065	0	0	0	0	0	0	0	0	0.097351	0	0	0	0.102384	0	0	0.057185	0	0.00966	0	0	0	0	0	0	0	0	0	0	0	7.72874	0	0	0	0	noSeg
ENSG00000252433.1	ENSG00000252433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	noSeg
ENSG00000275678.1	ENSG00000275678	0	0	0.019764	0	0	0	0	0.264502	0.209141	0.386933	0.031507	0.043665	0.170989	0.20452	0.282604	0.430255	0.383559	0.167513	0.053875	0.118435	0	0.0169235	0	0	0	0	0	0.032329	0.0132765	0	0	0	0	0.315571	0.009812	0	0.0084015	0.026866	0	0	0	0.0441045	0.1178	0	0	0	0.163184	0	0	0.699561	0.0260385	0.129148	0	0	0	0	0	0.032956	0	0.029244	0.047953	0.048077	0	10.1987	0	0	0	0	noSeg
ENSG00000162594.16	IL23R	0	0.015084	0.409232	0	0	0	0.020144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.17843	0.011298	0	0	0.215	0.306774	0.216906	0	0	0.031909	0	0.033022	0	0	0.0054975	0.013964	0.0165115	0	0.012399	0.172072	0.061153	0	0	0	0	0.0193585	0.016869	0.037108	0	0	0	0	0	0.127606	0.145066	0.162771	0.0713	0.016556	0.017551	0	0	1.39411	0	0	0.0177385	0.019726	noSeg
ENSG00000253074.1	RNU6-586P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	noSeg
ENSG00000252116.1	RNU4ATAC4P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	noSeg
ENSG00000228523.1	DNAJB6P4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.060594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	noSeg
ENSG00000081985.13	IL12RB2	0.879279	1.13502	0.223325	0.532754	0.593751	0.385106	0.372511	0.174034	1.17627	0.0815565	0.086842	0.101155	1.28355	1.62106	0.999486	0.122342	0.067751	0.04976	0.118285	0.064733	0.582334	0.146626	5.78973	0.544119	0.338993	0.317555	0.365885	0.292347	0.268429	0.289279	0.283579	1.07577	0.276544	0.352619	0.139316	0.108061	0.227138	0.223123	0.292217	0.224795	0.14668	0.906198	0.735646	0.303199	1.87302	0.476391	0.172669	1.75653	1.50691	0.255477	1.64001	0.164392	0.234415	0.906621	0.987257	0.592792	0.849643	0.535477	1.29503	0.265342	0.231437	0.130103	0.239363	1.81346	0.355305	0.269057	0.540675	0.912522	noSeg
ENSG00000142864.15	SERBP1	75.7382	73.256	43.234	71.8688	72.7328	81.5789	61.3018	20.8358	21.0786	21.7418	43.3207	32.6887	20.2149	25.6111	20.2421	22.7807	22.6619	18.5589	35.7772	22.9628	75.4422	142.904	219.352	79.4623	74.8391	61.1309	51.4911	47.31	34.9678	45.0325	60.2103	98.6855	59.9575	68.3833	26.8677	22.9436	27.3674	36.7168	27.324	31.0163	36.5481	56.3962	60.7235	52.3456	70.6138	72.1458	73.7413	29.2806	27.7997	28.5841	27.5851	34.7611	54.371	95.1848	92.9455	50.551	55.1183	53.4486	47.9535	43.8335	48.4824	33.1773	55.2617	58.6482	65.0981	78.2526	89.0915	22.2935	noSeg
ENSG00000223263.1	RNU6-387P	0.382172	0.335819	0	0.371656	0	0	0.254496	0	0	0	0	0	0	0	0	0	0	0	0	0	0.415335	0	0.351033	0.432454	0.409868	0	0.197013	0	0.296604	0	0	0.293289	0	0.589066	0	0	0	0.250264	0	0.242919	0	0.246984	0.416027	0.370497	0	0.597028	0.758988	0	0	0	0	0.245946	0	0.408424	0.349185	0.231313	0.534863	0.422702	0	0	0	0	0.315872	0.257863	0.425514	0.479609	0.581064	0	noSeg
ENSG00000235200.4	LINC01702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.43592	0.966488	16.4509	19.4537	19.7947	5.18974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0296265	0	0	0	0	noSeg
ENSG00000207504.1	RNU6-1031P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	noSeg
ENSG00000238139.2	ENSG00000238139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	noSeg
ENSG00000242482.3	RN7SL392P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	noSeg
ENSG00000232048.2	HNRNPCP9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	noSeg
ENSG00000116717.13	GADD45A	211.017	146.828	18.5465	431.636	237.766	347.439	102.807	20.8191	24.8724	33.574	8.42704	10.6551	22.6256	29.5167	20.5871	30.5163	28.5572	30.754	19.8903	26.331	131.404	91.8854	62.429	81.6059	113.604	31.415	38.7045	53.0666	47.298	26.645	51.4556	53.6755	48.7817	85.9614	32.2558	36.3727	116.753	74.0285	63.5533	28.1221	29.3907	101.314	111.092	48.5995	127.508	131.621	97.6637	10.8527	11.9561	22.5631	12.8852	33.9988	46.5493	62.9704	83.1733	50.208	41.7466	58.302	51.5116	49.4195	61.4078	47.6952	66.2051	27.7552	106.723	114.706	89.1378	64.2208	noSeg
ENSG00000172380.6	GNG12	94.9221	71.4107	53.8794	151.47	103.401	157.236	66.0884	14.462	10.6906	11.8943	3.4459	4.62837	7.86856	8.33156	9.37078	15.1409	11.4184	8.04793	12.8137	9.52565	70.6497	180.575	0.264488	94.3359	91.9061	41.6841	50.331	65.8097	57.2954	25.6096	76.8876	80.9142	72.9397	88.2652	19.3053	10.6868	43.7344	37.3128	13.8475	10.5001	13.4344	47.3487	60.4722	41.8682	9.82207	74.3535	62.9693	12.5786	8.00534	21.168	9.72811	25.3712	44.4762	93.661	103.072	67.2097	9.86235	51.2101	39.9433	34.151	34.576	16.3956	77.3804	16.9307	68.3387	94.8707	96.2348	0.164074	noSeg
ENSG00000238778.1	RNU7-80P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	noSeg
ENSG00000232284.8	GNG12-AS1	0.694427	0.426587	0.44177	0.443236	0.406599	0.449804	0.631794	0.148228	0.162981	0.148585	0.029969	0.052216	0.152689	0.134942	0.108772	0.180319	0.142761	0.106316	0.096361	0.092734	0.624373	0.726676	0	0.800775	0.832266	0.588998	0.499426	0.548867	0.649073	0.33753	0.810076	0.311646	0.72738	0.873243	0.154376	0.0947745	0.247452	0.381291	0.237868	0.16005	0.146714	0.252125	0.470219	0.417615	0.175557	0.888591	0.939048	0.290757	0.198233	0.278652	0.215822	0.392165	0.595117	0.845976	0.850275	0.31784	0.143186	0.265741	0.501578	0.35246	0.309352	0.185274	0.39989	2.5483	0.526573	0.666954	0.652371	0.115819	noSeg
ENSG00000235055.3	ENSG00000235055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.056889	0	0	0	0	0	0	0	0	0	0	0	0.252916	0	0	0	0	noSeg
ENSG00000228431.1	ARL5AP3	0.205817	0.104246	0.198028	0.369774	0.306197	0.29008	0.57588	0.090926	0.183246	0.17226	0	0	0.19155	0.186149	0	0.133379	0.150786	0.080911	0	0	0.224176	0.119613	0	0.287161	0.511231	1.02599	0.437824	0.147092	0.0404495	0.796301	1.20795	0.197216	1.08761	0.285311	0.170485	0.132542	0.15156	0.116231	0	0	0	0.369848	0.307554	0.33242	0.0758075	0.725778	0.865176	0.217268	0	0.077221	0.075449	0.322981	0.507945	0.25144	0.208109	0.302663	0	0.0475515	0.388466	0.275009	0.063429	0	0.336105	0	0.153447	0.326951	0.35254	0	noSeg
ENSG00000116729.14	WLS	26.4366	24.0568	29.1924	41.9808	33.5828	32.5156	77.2819	35.056	36.3099	40.0446	6.1681	8.63699	25.6901	31.1836	20.1199	28.4657	35.9925	33.6822	16.0687	26.993	30.0115	72.3265	0.11736	47.4546	53.8732	78.8122	44.578	36.3006	21.9993	55.4671	117.509	36.0818	120.756	48.4474	18.5946	15.326	20.3158	32.1321	4.71822	4.17243	6.10222	19.5353	43.3895	30.0705	4.35485	41.0078	73.2678	21.4255	13.4163	31.5376	19.4633	13.8365	39.5875	45.4724	36.5956	24.8953	7.39915	17.4115	21.0629	38.2791	36.5936	25.2515	54.4769	18.3285	23.1149	38.0351	44.8135	15.1917	noSeg
ENSG00000234383.1	CTBP2P8	0.342369	0.277874	0.511355	0.366181	0.368066	0.204222	0.833502	0.109139	0.156641	0.169301	0.050998	0.074666	0.188949	0.133147	0.093795	0.145583	0.138022	0.118197	0.0676915	0.092836	0.345275	0.782773	0	0.585388	0.689554	0.998795	0.73569	0.492432	0.336756	0.99774	1.74937	0.596167	1.56323	0.805032	0.168786	0.142215	0.33001	0.607404	0.102283	0.050106	0	0.247846	0.508179	0.51353	0.0606305	0.62281	1.68784	0.576958	0.212424	0.210573	0.341057	0.399534	1.0505	0.532324	0.377755	0.554559	0.094968	0.263034	0.592976	0.760564	0.625896	0.285812	0.47753	1.61155	0.473113	0.677059	0.616547	0.052333	noSeg
ENSG00000221203.1	MIR1262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	noSeg
ENSG00000229133.1	RPS7P4	0.23545	0.23981	0.168016	0.208322	0.200406	0.219402	0.192235	0.059431	0.061068	0.083491	0.165476	0.121167	0.06561	0.067549	0.05289	0.078134	0.074682	0.0606675	0.0707995	0.074602	0.254579	0.428122	0.585262	0.31039	0.264845	0.256524	0.190221	0.309473	0.134416	0.383678	0.20124	0.277544	0.195938	0.166757	0.091214	0.06641	0.110447	0.07495	0.0939235	0	0	0.0312355	0.233439	0.213035	0.108599	0.218444	0.591846	0.133689	0.113589	0.054827	0.209827	0.200832	0.215085	0.314456	0.269264	0.207197	0.478985	0.620934	0.186549	0.181675	0.17514	0.165335	0.359797	0.157505	0.217299	0.309594	0.281689	0	noSeg
ENSG00000225242.2	COX6B1P7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	noSeg
ENSG00000237622.1	ELOCP18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	noSeg
ENSG00000229440.1	ENSG00000229440	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	noSeg
ENSG00000116745.7	RPE65	0.0244855	0	0	0	0.0304475	0.039037	0.042949	0.25567	0.280613	0.138233	0.077215	0.093018	0.411422	0.293281	0.530562	2.91984	0.064877	0.163355	0.861673	4.86083	0.0323885	0	0	0.0366705	0.091615	0.031629	0.032658	0.042765	0.011687	0.057147	0.029673	0.0156045	0.02515	0.413621	0.014937	0	0	0	0	0	0	0	0	0.045686	0	0.0323905	0	0	0	0	0	0.010869	0.56967	0.015339	0.0256535	0.07165	0.039268	0.056983	0.025448	0.029507	0.010755	0.027313	0	0.20421	0	0.117734	0.0447155	0	noSeg
ENSG00000024526.17	DEPDC1	0.0978805	0.069836	0.109741	0.0918335	0.116094	0.078406	0.094544	0.047164	0.079828	0.026979	0	0	0.119607	0.12426	0.048101	0.081414	0.032113	0.0248555	0.022932	0.018856	0.115515	11.501	13.9369	0.680034	0.097096	0.064072	0.876377	2.04212	2.27835	0.137769	0.051098	3.26239	0.04516	0.111351	0.03985	0.036375	0.03867	0.02047	0.0334185	0.016927	0.030139	0.157749	0.209621	0.214198	0.0243935	0.06879	0.067532	0.022835	0.04357	0.023219	0.0414625	0.036099	0.267995	0.85189	0.851367	1.03065	0.842135	1.63868	0.641695	0.188773	0.248124	0.435846	0.0879135	11.3165	0.118289	0.067648	0.978011	0.121606	noSeg
ENSG00000233589.1	ENSG00000233589	0	0	0	0	0	0	0.044713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.410836	1.47986	0.056045	0	0	0.13157	0.0615565	0.145324	0	0	0.421804	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.120752	0.095628	0.153779	0	0.179056	0.075603	0	0	0	0	0.609128	0	0	0.084404	0	noSeg
ENSG00000234264.1	DEPDC1-AS1	0	0	0	0	0	0	0	0.020429	0.047797	0	0	0	0.03177	0.058891	0	0.047715	0	0	0	0	0	0.162458	0.202433	0	0	0	0	0.0547715	0.024414	0	0	0.053739	0	0	0	0	0	0	0	0	0	0.014578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.661153	0	0	0	0	noSeg
ENSG00000225167.1	TXNP2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	noSeg
ENSG00000285041.1	ENSG00000285041	0	0	0	0	0	0	0	0.02232	0.024638	0	0	0	0.022759	0.036157	0	0.018908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.25585	0	0	0	0	noSeg
ENSG00000285407.1	ENSG00000285407	0	0	0	0	0	0	0.044296	0.021	0.019527	0.501627	0	0	0.021386	0.028008	0.009409	0.023238	0.647564	0.311512	0	0.010285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.020354	0	0	0	0	0	0.016161	0	0	0	0	0	0	0	0	0	0	0	0.142758	0	0	0.038849	0	noSeg
ENSG00000285473.1	ENSG00000285473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	noSeg
ENSG00000223883.2	LINC01707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.834212	0	0	0	0	noSeg
ENSG00000235446.2	LINC02791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.21795	0	0	0	0	noSeg
ENSG00000229639.1	LINC01758	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.136992	0	0	0	0	0.113246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.154949	0	0	0	0	noSeg
ENSG00000287453.1	ENSG00000287453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.947694	0	0	0	0	noSeg
ENSG00000033122.21	LRRC7	0.0601475	0.048498	0.049858	0.068066	0.103288	0.082676	0.191496	1.90638	2.54729	3.3282	0.263495	0.242166	3.06662	3.38467	2.24645	1.77457	5.43768	2.41178	0.451021	0.742545	0.065881	0.056585	0.048962	0.098377	0.319209	0.269692	0.161277	0.109614	0.082071	0.210625	0.281511	0.0585905	0.209764	0.068583	0.32154	0.041567	0.0595865	0.043055	0.058166	0.039237	0.021314	0.990013	0.060506	0.05198	0.102672	2.71441	0.087055	0.081212	0.058007	0.049165	0.056857	0.063289	0.128745	0.096204	0.0880675	0.168139	0.109986	0.118436	0.057449	0.079788	0.069447	0.03111	0.149405	1.08792	1.48616	0.150237	0.146017	0.010284	noSeg
ENSG00000270615.1	SGO1P1	0	0	0	0	0	0	0	0.033212	0	0.0448835	0	0.0450255	0	0	0	0	0.055781	0.0343575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	noSeg
ENSG00000287283.1	ENSG00000287283	0	0	0	0	0	0	0	0.432253	0.327534	0.56598	0.211312	0.302651	0.24988	0.271951	0.261673	0.258006	0.628947	0.483433	0.060671	0.231467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0240795	0	0	0	0.0561635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0494575	0	0	0	noSeg
