ID	adj.P.Val	P.Value	t	B	logFC	GB_ACC	GENE_SYMBOL
A_23_P500400	9.51e-01	8.54e-01	0.1856762	-6.016461	0.13916687	NM_080284	ABCA6
A_23_P10172	9.51e-01	8.54e-01	-0.1855937	-6.016476	-0.0256914	NM_013270	PRSS50
A_33_P3601202	9.51e-01	8.54e-01	0.185586	-6.016478	0.01328328	NR_036676	IFNA22P
A_33_P3390868	9.52e-01	8.54e-01	0.1854975	-6.016494	0.12692347	NM_133477	SYNPO2
A_24_P364236	9.52e-01	8.54e-01	0.1854589	-6.016501	0.05467237	NM_004549	NDUFC2
A_33_P3256972	9.52e-01	8.55e-01	-0.1853291	-6.016525	-0.0844467	NM_006686	ACTL7B
A_33_P3246068	9.52e-01	8.55e-01	0.185307	-6.016529	0.02669248	NM_014017	LAMTOR2
A_21_P0011348	9.52e-01	8.55e-01	0.1852984	-6.01653	0.02089152	NR_040057	LOC283683
A_21_P0002339	9.52e-01	8.55e-01	-0.1852788	-6.016534	-0.07150758		XLOC_001823
A_21_P0001321	9.52e-01	8.55e-01	-0.1852452	-6.01654	-0.07979029	DB089792	XLOC_000256
A_24_P498854	9.52e-01	8.55e-01	0.185244	-6.01654	0.08256396	NR_038231	LOC284998
A_32_P181297	9.52e-01	8.55e-01	0.1852364	-6.016542	0.10360552	NR_002330	ST7-AS1
A_21_P0010643	9.52e-01	8.55e-01	0.1850952	-6.016567	0.04118229		XLOC_l2_001064
A_24_P297098	9.52e-01	8.55e-01	-0.1850746	-6.016571	-0.03979155	NM_016436	PHF20
A_21_P0014521	9.52e-01	8.55e-01	-0.1850471	-6.016576	-0.07357162	XR_110196	LOC729658
A_24_P93703	9.52e-01	8.55e-01	0.18499	-6.016586	0.04850945	NR_036476	LOC440104
A_21_P0011216	9.52e-01	8.55e-01	-0.184959	-6.016592	-0.05310048	XR_110134	XLOC_l2_003897
A_33_P3232742	9.52e-01	8.55e-01	0.1849169	-6.0166	0.07577391		
A_33_P3363630	9.52e-01	8.55e-01	-0.1849093	-6.016601	-0.07870527	AK058039	
A_21_P0001542	9.52e-01	8.55e-01	-0.1848188	-6.016617	-0.04990942		XLOC_000911
A_21_P0012018	9.52e-01	8.55e-01	0.1847879	-6.016623	0.08000883		XLOC_l2_007478
A_21_P0000022	9.52e-01	8.55e-01	-0.1847578	-6.016629	-0.08137243	NM_001159491	BRI3
A_32_P225659	9.52e-01	8.55e-01	0.1847284	-6.016634	0.06449963	NM_198152	UTS2D
A_24_P83183	9.52e-01	8.55e-01	-0.1847058	-6.016638	-0.03092818	NM_005663	WHSC2
A_33_P3305023	9.52e-01	8.55e-01	-0.1846939	-6.01664	-0.0307619	NM_130844	WWOX
A_33_P3235706	9.52e-01	8.55e-01	0.1846923	-6.01664	0.0837219	BC048301	ZCCHC11
A_23_P13183	9.52e-01	8.55e-01	-0.1846137	-6.016655	-0.03394681	NM_000401	EXT2
A_33_P3252781	9.52e-01	8.55e-01	-0.1844743	-6.01668	-0.15731956	NM_001012973	PLAC9
A_21_P0004546	9.52e-01	8.55e-01	-0.1842615	-6.016719	-0.03089427		XLOC_004672
A_23_P4074	9.52e-01	8.55e-01	-0.1842523	-6.01672	-0.03641257	NM_145054	WDR16
A_33_P3407564	9.52e-01	8.55e-01	0.18423	-6.016724	0.05322261		
A_21_P0010411	9.52e-01	8.55e-01	-0.1842242	-6.016725	-0.08681562		XLOC_014217
A_21_P0005589	9.52e-01	8.55e-01	-0.1842089	-6.016728	-0.04421004		XLOC_006316
A_21_P0005386	9.52e-01	8.55e-01	-0.1841712	-6.016735	-0.02922817		XLOC_006118
A_33_P3277752	9.52e-01	8.56e-01	0.1840508	-6.016757	0.0527345	NM_144994	ANKRD23
A_23_P137532	9.52e-01	8.56e-01	0.1840195	-6.016762	0.07187265	NM_000302	PLOD1
A_24_P287766	9.52e-01	8.56e-01	0.1840169	-6.016763	0.01286722	NM_033226	ABCC12
A_33_P3735771	9.52e-01	8.56e-01	0.1839998	-6.016766	0.08608124	BC003645	LOC642776
A_23_P165504	9.52e-01	8.56e-01	0.1839775	-6.01677	0.08666471	NM_003284	TNP1
A_21_P0004752	9.52e-01	8.56e-01	-0.1839686	-6.016772	-0.0601585		XLOC_005741
A_23_P365412	9.52e-01	8.56e-01	-0.183944	-6.016776	-0.15280393	NM_181644	MFSD4
A_21_P0003147	9.52e-01	8.56e-01	0.1839341	-6.016778	0.06715529	DB095195	XLOC_003201
A_21_P0001068	9.52e-01	8.56e-01	-0.1838662	-6.01679	-0.07874223		XLOC_000580
A_33_P3340615	9.52e-01	8.56e-01	0.1837757	-6.016806	0.05567293	NM_000446	PON1
A_33_P3290909	9.52e-01	8.56e-01	-0.1837686	-6.016808	-0.07050604	NM_006306	SMC1A
A_33_P3278392	9.52e-01	8.56e-01	-0.1837585	-6.01681	-0.09879787	BX538347	NFU1
A_24_P203964	9.52e-01	8.56e-01	-0.1836894	-6.016822	-0.06546522	NR_029426	SMA4
A_33_P3209806	9.52e-01	8.56e-01	0.183688	-6.016822	0.04907058	NM_198074	OR2C3
A_21_P0005993	9.52e-01	8.56e-01	0.1836553	-6.016828	0.01355065	CR615666	XLOC_007709
A_23_P143303	9.52e-01	8.56e-01	0.1836324	-6.016832	0.03544823	NM_022575	VPS16
A_19_P00315798	9.52e-01	8.56e-01	0.183631	-6.016833	0.06250984	XR_109498	LOC100506374
A_24_P22488	9.52e-01	8.56e-01	-0.1835424	-6.016849	-0.04237737	NM_003502	AXIN1
A_33_P3359713	9.52e-01	8.56e-01	-0.1835207	-6.016852	-0.11488357	CK825926	
A_23_P10458	9.52e-01	8.56e-01	0.1834798	-6.01686	0.01990082	NM_018280	C22orf26
A_33_P3843415	9.52e-01	8.56e-01	-0.1834731	-6.016861	-0.02161849	NR_033850	LOC283089
A_24_P206317	9.52e-01	8.56e-01	0.1834566	-6.016864	0.05991218	NM_058176	HDAC9
A_33_P3261545	9.52e-01	8.56e-01	-0.1834549	-6.016864	-0.05279917	BC028053	
A_21_P0009658	9.52e-01	8.56e-01	-0.1834437	-6.016866	-0.03774114	NR_038334	LOC100505715
A_33_P3377529	9.52e-01	8.56e-01	-0.1834128	-6.016872	-0.04475512	NM_002141	HOXA4
A_24_P289188	9.52e-01	8.56e-01	0.1833304	-6.016887	0.03522947		
A_33_P3412563	9.52e-01	8.56e-01	0.1832964	-6.016893	0.02571485	NR_003024	EIF3IP1
A_23_P210829	9.52e-01	8.56e-01	-0.1832487	-6.016902	-0.03277185	NM_018257	PCMTD2
A_21_P0001203	9.52e-01	8.56e-01	-0.1831908	-6.016912	-0.04381118	BQ429489	XLOC_001126
A_23_P71790	9.52e-01	8.56e-01	0.1831876	-6.016913	0.03534497	NM_206920	MAMDC4
A_21_P0013198	9.52e-01	8.56e-01	-0.1831292	-6.016923	-0.36778427	BC065228	PSPHP1
A_33_P3262890	9.52e-01	8.56e-01	-0.1831291	-6.016923	-0.03839587		
A_33_P3214105	9.52e-01	8.56e-01	0.1830756	-6.016933	0.05407066	NM_001674	ATF3
A_23_P432610	9.52e-01	8.56e-01	-0.1830264	-6.016942	-0.03736956	NM_153029	N4BP1
A_21_P0000075	9.52e-01	8.56e-01	0.1830235	-6.016942	0.04985439	NM_001168682	SAP25
A_33_P3356587	9.52e-01	8.56e-01	-0.1829855	-6.016949	-0.07842588	AL162052	LOC100134040
A_21_P0002080	9.52e-01	8.56e-01	-0.1829305	-6.016959	-0.01463779		XLOC_002233
A_33_P3367984	9.52e-01	8.56e-01	0.1829087	-6.016963	0.05479607	NM_173076	ABCA12
A_23_P1173	9.52e-01	8.57e-01	0.1828247	-6.016978	0.02099766	NM_004132	HABP2
A_19_P00318375	9.52e-01	8.57e-01	0.1827307	-6.016995	0.06937121	NR_026817	LOC148696
A_33_P3252804	9.52e-01	8.57e-01	-0.1826994	-6.017	-0.05029117	NM_001105558	WEE2
A_23_P133408	9.52e-01	8.57e-01	0.1826931	-6.017001	0.17064123	NM_000758	CSF2
A_24_P99216	9.52e-01	8.57e-01	0.1826479	-6.01701	0.09337179	NM_014045	LRP10
A_33_P3221980	9.52e-01	8.57e-01	0.1826357	-6.017012	0.09782885		
A_33_P3327300	9.52e-01	8.57e-01	-0.1826355	-6.017012	-0.0813257	AK096566	LOC100130713
A_19_P00322442	9.52e-01	8.57e-01	0.1825636	-6.017025	0.05881416	XR_108951	LOC100506119
A_24_P72518	9.52e-01	8.57e-01	0.1825545	-6.017026	0.04132451	NM_015328	AHCYL2
A_21_P0013336	9.52e-01	8.57e-01	-0.1825215	-6.017032	-0.05249026	BX104901	XLOC_l2_013921
A_21_P0008421	9.52e-01	8.57e-01	0.1824973	-6.017037	0.07154372		XLOC_010996
A_33_P3419460	9.52e-01	8.57e-01	-0.1824544	-6.017044	-0.02863935	NM_003574	VAPA
A_21_P0005132	9.52e-01	8.57e-01	0.1823374	-6.017065	0.05090053		XLOC_005461
A_24_P331150	9.52e-01	8.57e-01	-0.1823281	-6.017067	-0.17146062	NM_173483	CYP4F22
A_21_P0011582	9.52e-01	8.57e-01	0.182327	-6.017067	0.07472764	BE079260	XLOC_l2_006033
A_21_P0000081	9.52e-01	8.57e-01	0.1823258	-6.017067	0.0410906	NM_001170797	ZFAND1
A_21_P0005206	9.52e-01	8.57e-01	0.1823163	-6.017069	0.0681594	BX107688	XLOC_005962
A_23_P501319	9.52e-01	8.57e-01	0.1822414	-6.017082	0.03128302	NM_016116	ASB4
A_33_P3415350	9.52e-01	8.57e-01	0.1822244	-6.017085	0.08453382	NM_004770	KCNB2
A_21_P0009353	9.52e-01	8.57e-01	0.1822054	-6.017089	0.05146117		XLOC_012561
A_33_P3340981	9.52e-01	8.57e-01	0.1821045	-6.017107	0.0926442		
A_33_P3794213	9.52e-01	8.57e-01	0.1821035	-6.017107	0.09506728	AJ251642	LOC338653
A_32_P15421	9.52e-01	8.57e-01	-0.1821004	-6.017108	-0.06922573	NM_152267	RNF185
A_33_P3270742	9.52e-01	8.57e-01	-0.181994	-6.017127	-0.08268583		
A_23_P47077	9.52e-01	8.57e-01	-0.1818706	-6.017149	-0.04000475	NM_004281	BAG3
A_21_P0011986	9.52e-01	8.57e-01	0.181767	-6.017167	0.09673782		XLOC_l2_008405
A_23_P120902	9.52e-01	8.57e-01	-0.1816579	-6.017187	-0.04155968	NM_006498	LGALS2
A_21_P0001546	9.52e-01	8.57e-01	0.1815816	-6.0172	0.10045579		XLOC_000915
A_32_P827528	9.52e-01	8.58e-01	0.1815595	-6.017204	0.04827879	NM_004230	S1PR2
A_23_P99741	9.52e-01	8.58e-01	0.1815574	-6.017205	0.05399602	NM_004196	CDKL1
A_33_P3384255	9.52e-01	8.58e-01	-0.1815562	-6.017205	-0.06428202		
A_32_P79492	9.52e-01	8.58e-01	-0.1815433	-6.017207	-0.08989971	XR_113193	LOC100508233
A_33_P3370217	9.52e-01	8.58e-01	-0.1815041	-6.017214	-0.02061566		
A_21_P0002251	9.52e-01	8.58e-01	-0.1814846	-6.017218	-0.05258716		XLOC_001558
A_21_P0011688	9.52e-01	8.58e-01	-0.1814232	-6.017229	-0.09467594	BC046415	ZNF726
A_23_P259172	9.52e-01	8.58e-01	0.1813955	-6.017234	0.02740012	NM_006280	SSR4
A_23_P41066	9.52e-01	8.58e-01	0.1813743	-6.017237	0.04148122	NM_170713	RASSF1
A_21_P0004386	9.52e-01	8.58e-01	0.1813735	-6.017238	0.04663529		XLOC_004818
A_21_P0005317	9.52e-01	8.58e-01	-0.181368	-6.017239	-0.04619928		XLOC_006521
A_23_P152428	9.52e-01	8.58e-01	-0.1813452	-6.017243	-0.0754316	NM_052858	MARVELD3
A_23_P86002	9.52e-01	8.58e-01	0.1813446	-6.017243	0.03042607	NM_016040	TMED5
A_21_P0005913	9.52e-01	8.58e-01	-0.1813097	-6.017249	-0.07024961		XLOC_007235
A_21_P0000018	9.52e-01	8.58e-01	0.1812342	-6.017262	0.07175418	NM_001146281	SHBG
A_21_P0000373	9.52e-01	8.58e-01	0.1811812	-6.017272	0.03551182	NR_003044	SNORD50B
A_24_P385092	9.52e-01	8.58e-01	0.1811599	-6.017276	0.06570539	NR_003039	GLYCAM1
A_33_P3237507	9.52e-01	8.58e-01	0.1811511	-6.017277	0.05872505	XM_003118524	C4orf50
A_23_P411723	9.53e-01	8.58e-01	-0.1810767	-6.01729	-0.05744834	NM_002655	PLAG1
A_33_P3393170	9.53e-01	8.58e-01	-0.1810399	-6.017297	-0.07104103	NM_004055	CAPN5
A_23_P13073	9.53e-01	8.58e-01	-0.1809958	-6.017305	-0.03594971	NM_031307	PUS3
A_23_P42087	9.53e-01	8.58e-01	0.1809835	-6.017307	0.02380639	NM_004332	BPHL
A_33_P3321050	9.53e-01	8.58e-01	0.180899	-6.017322	0.07142583	NM_001100165	PHACTR2
A_19_P00802297	9.53e-01	8.58e-01	0.1808771	-6.017326	0.04922941		Q7TPA6
A_33_P3423365	9.53e-01	8.58e-01	-0.1807703	-6.017345	-0.04069318	NM_001127663	GSN
A_21_P0004145	9.53e-01	8.58e-01	-0.180617	-6.017372	-0.04862205	DA145234	XLOC_004888
A_24_P214858	9.53e-01	8.58e-01	0.1805566	-6.017383	0.1003783	NM_024807	TREML2
A_33_P3265941	9.53e-01	8.58e-01	0.1805274	-6.017388	0.07511404		
A_33_P3210986	9.53e-01	8.58e-01	0.1804718	-6.017398	0.04156293	NM_001145441	TYW1B
A_33_P3462856	9.53e-01	8.58e-01	-0.1804684	-6.017399	-0.04381036	AK023309	
A_33_P3374947	9.53e-01	8.58e-01	-0.1804037	-6.01741	-0.08743054	NM_138693	KLF14
A_21_P0002210	9.53e-01	8.58e-01	0.1803975	-6.017411	0.01996728		XLOC_001459
A_21_P0006483	9.53e-01	8.58e-01	0.1803903	-6.017412	0.08494137		XLOC_007930
A_33_P3382754	9.53e-01	8.58e-01	-0.1803609	-6.017418	-0.07107057	BF846222	
A_33_P3353821	9.53e-01	8.58e-01	-0.1803214	-6.017425	-0.04921572	XM_001721427	
A_33_P3352718	9.53e-01	8.59e-01	0.180227	-6.017441	0.05721849	BC046185	C12orf76
A_23_P106562	9.53e-01	8.59e-01	-0.1802188	-6.017443	-0.04853018	NM_000512	GALNS
A_33_P3235677	9.53e-01	8.59e-01	-0.1801	-6.017464	-0.05548013		
A_21_P0006278	9.53e-01	8.59e-01	-0.1799696	-6.017487	-0.06778287		XLOC_007737
A_21_P0013666	9.53e-01	8.59e-01	0.1797961	-6.017518	0.05865313		XLOC_l2_015260
A_33_P3211924	9.53e-01	8.59e-01	-0.1797867	-6.017519	-0.02837975	NM_015156	RCOR1
A_23_P40515	9.53e-01	8.59e-01	0.1797637	-6.017523	0.01416738	NM_053006	TSSK2
A_23_P156880	9.53e-01	8.59e-01	0.1797617	-6.017524	0.13792236	NM_006208	ENPP1
A_21_P0004312	9.53e-01	8.59e-01	0.1797081	-6.017533	0.12380134	NR_027180	MIR143HG
A_33_P3399748	9.53e-01	8.59e-01	0.1796661	-6.017541	0.08239964	AK127655	LOC100131231
A_33_P3297517	9.53e-01	8.59e-01	0.1796006	-6.017552	0.05550383	NM_001243879	TRA2B
A_23_P425176	9.53e-01	8.59e-01	0.1795933	-6.017553	0.01265154	AF282269	GRK7
A_33_P3272184	9.53e-01	8.59e-01	0.1795154	-6.017567	0.01268816	NR_027434	LOC100131532
A_21_P0013006	9.53e-01	8.59e-01	-0.1794942	-6.017571	-0.09753868		XLOC_l2_012238
A_21_P0007961	9.53e-01	8.59e-01	-0.1794728	-6.017575	-0.03601322	BC041830	XLOC_010479
A_33_P3276301	9.53e-01	8.59e-01	0.1794008	-6.017587	0.03844854	S60797	
A_24_P237936	9.53e-01	8.59e-01	0.1793823	-6.017591	0.10178921	NM_175769	TCF23
A_33_P3378962	9.53e-01	8.59e-01	0.1792961	-6.017606	0.01317563	XR_112910	
A_23_P63067	9.53e-01	8.59e-01	-0.1792147	-6.01762	-0.02304347	NM_033657	DAP3
A_23_P257593	9.53e-01	8.59e-01	0.1792104	-6.017621	0.03830718	NM_058169	LOH12CR1
A_21_P0008408	9.53e-01	8.59e-01	0.1791304	-6.017635	0.01292356		XLOC_010972
A_21_P0001236	9.53e-01	8.59e-01	0.1791152	-6.017638	0.01270647	BX107523	XLOC_001244
A_32_P404549	9.53e-01	8.59e-01	0.1790912	-6.017642	0.01270734	NM_181426	CCDC39
A_21_P0005724	9.53e-01	8.59e-01	-0.1790057	-6.017657	-0.06768073		XLOC_006848
A_33_P3379751	9.53e-01	8.60e-01	0.1789817	-6.017661	0.03777699	NM_001001968	OR6S1
A_21_P0007891	9.53e-01	8.60e-01	0.178933	-6.01767	0.06021545		XLOC_010195
A_24_P124662	9.53e-01	8.60e-01	-0.1789283	-6.017671	-0.02955765	NM_139078	MAPKAPK5
A_33_P3325748	9.53e-01	8.60e-01	-0.1789077	-6.017674	-0.10433651	NM_138632	TRIOBP
A_33_P3379199	9.53e-01	8.60e-01	-0.1788836	-6.017678	-0.03868859	NM_013387	UQCR10
A_33_P3838128	9.53e-01	8.60e-01	0.1788591	-6.017683	0.0671424	DR033788	PABPC5-AS1
A_23_P93727	9.53e-01	8.60e-01	-0.1788513	-6.017684	-0.06289155	NM_152744	SDK1
A_23_P94009	9.53e-01	8.60e-01	-0.1788008	-6.017693	-0.03416094	NM_016200	NAA38
A_21_P0006454	9.53e-01	8.60e-01	-0.1787849	-6.017696	-0.03248707	AK128305	FLJ46446
A_32_P94722	9.53e-01	8.60e-01	0.1787804	-6.017697	0.02846701	NM_052893	BTBD9
A_19_P00319204	9.53e-01	8.60e-01	0.1787629	-6.0177	0.02245058	NM_001145095	HHLA1
A_23_P255038	9.53e-01	8.60e-01	0.1787608	-6.0177	0.06437305	NM_017416	IL1RAPL2
A_23_P25964	9.53e-01	8.60e-01	-0.1786932	-6.017712	-0.0370273	NM_000153	GALC
A_33_P3262094	9.53e-01	8.60e-01	-0.1786474	-6.01772	-0.05496683	NM_001005198	OR8G5
A_21_P0003742	9.53e-01	8.60e-01	0.1785904	-6.01773	0.05586417		XLOC_003959
A_21_P0012686	9.53e-01	8.60e-01	0.1785671	-6.017734	0.03430725	BX090481	XLOC_l2_011302
A_21_P0010465	9.53e-01	8.60e-01	-0.1785562	-6.017736	-0.05522942		XLOC_014244
A_23_P254120	9.53e-01	8.60e-01	0.1785223	-6.017742	0.03516313	NM_033480	FBXO9
A_19_P00315956	9.53e-01	8.60e-01	-0.1785127	-6.017744	-0.08313315	NM_018002	OXR1
A_21_P0012056	9.53e-01	8.60e-01	0.1784054	-6.017762	0.05718373		XLOC_l2_007884
A_32_P205944	9.53e-01	8.60e-01	-0.1783895	-6.017765	-0.03492381	NM_005054	RGPD5
A_32_P196263	9.53e-01	8.60e-01	0.1783346	-6.017775	0.1495146	NM_182920	ADAMTS9
A_33_P3301920	9.53e-01	8.60e-01	-0.1782959	-6.017782	-0.04263145	NM_203494	USP50
A_33_P3373329	9.53e-01	8.60e-01	0.17826	-6.017788	0.06468818	NM_198795	TDRD1
A_33_P3262799	9.53e-01	8.60e-01	-0.1781952	-6.017799	-0.12069484	AK000093	ZNF280D
A_21_P0001745	9.53e-01	8.60e-01	-0.1781338	-6.01781	-0.09002946	DA336930	XLOC_001048
A_21_P0003897	9.53e-01	8.60e-01	0.1780047	-6.017833	0.01271611		XLOC_003974
A_33_P3384835	9.53e-01	8.60e-01	0.1779538	-6.017842	0.07658669	XR_110561	LOC100505719
A_23_P420196	9.53e-01	8.60e-01	-0.1779329	-6.017845	-0.07838629	NM_003745	SOCS1
A_21_P0005498	9.53e-01	8.60e-01	-0.1778759	-6.017855	-0.07564585		XLOC_006457
A_21_P0001815	9.53e-01	8.60e-01	0.1778722	-6.017856	0.04210647	AK123041	LOC400940
A_33_P3323435	9.53e-01	8.60e-01	0.1778503	-6.01786	0.05053561	NM_033141	MAP3K9
A_33_P3306679	9.53e-01	8.60e-01	0.1778221	-6.017865	0.1034054	NM_001004330	PLEKHG7
A_21_P0003524	9.53e-01	8.60e-01	0.1778167	-6.017866	0.01283589		XLOC_004123
A_21_P0007873	9.53e-01	8.60e-01	0.1777754	-6.017873	0.03560795		XLOC_010054
A_21_P0000726	9.53e-01	8.60e-01	0.1777677	-6.017874	0.06217465	NR_038215	IQCF4
A_33_P3272070	9.53e-01	8.61e-01	0.1776851	-6.017889	0.04892294	NM_001005270	OR4C12
A_21_P0012058	9.53e-01	8.61e-01	0.1776637	-6.017892	0.04497895		XLOC_l2_007928
A_33_P3392405	9.53e-01	8.61e-01	0.1776303	-6.017898	0.17772465	NM_207373	C10orf99
A_21_P0008716	9.53e-01	8.61e-01	-0.1776075	-6.017902	-0.08088365		XLOC_011413
A_23_P162879	9.53e-01	8.61e-01	-0.1775855	-6.017906	-0.02356841	NM_032374	APOPT1
A_23_P108221	9.53e-01	8.61e-01	0.1775337	-6.017915	0.11505533	NM_032037	TSSK6
A_33_P3381751	9.53e-01	8.61e-01	-0.1775249	-6.017917	-0.04397466	NM_003253	TIAM1
A_21_P0002213	9.53e-01	8.61e-01	0.1774952	-6.017922	0.09464255		XLOC_001465
A_23_P29282	9.53e-01	8.61e-01	0.1774829	-6.017924	0.10056622	NM_014293	NPTXR
A_21_P0002677	9.53e-01	8.61e-01	0.1774674	-6.017927	0.02771186		XLOC_002301
A_21_P0004545	9.53e-01	8.61e-01	0.1774504	-6.01793	0.06029827		XLOC_004671
A_33_P3296181	9.53e-01	8.61e-01	-0.1774191	-6.017935	-0.05486014	NM_001001437	CCL3L3
A_21_P0000525	9.53e-01	8.61e-01	0.1773715	-6.017943	0.0488407	NR_027117	LOC285847
A_23_P259632	9.53e-01	8.61e-01	-0.1773707	-6.017943	-0.02840566	NM_031925	TMEM120A
A_33_P3322519	9.54e-01	8.61e-01	0.1772382	-6.017967	0.04987277	NM_138345	VWA5B2
A_33_P3214047	9.54e-01	8.61e-01	0.1772341	-6.017967	0.02563439		
A_24_P400997	9.54e-01	8.61e-01	-0.1771578	-6.017981	-0.03729665	NM_015295	SMCHD1
A_23_P35989	9.54e-01	8.61e-01	-0.1771511	-6.017982	-0.04533286	NM_139178	ALKBH3
A_21_P0001022	9.54e-01	8.61e-01	-0.1771203	-6.017987	-0.01422218		XLOC_000430
A_23_P14473	9.54e-01	8.61e-01	-0.1770697	-6.017996	-0.03040875	NM_005776	CNIH
A_21_P0002211	9.54e-01	8.61e-01	0.176966	-6.018014	0.13796699		XLOC_001460
A_23_P58443	9.54e-01	8.61e-01	0.1768251	-6.018038	0.03456919	NM_020690	ANKHD1-EIF4EBP3
A_23_P25684	9.54e-01	8.61e-01	0.1767482	-6.018052	0.04685021	NM_016026	RDH11
A_23_P164196	9.54e-01	8.61e-01	0.176741	-6.018053	0.11259811	NM_138281	DLX4
A_21_P0014695	9.54e-01	8.61e-01	-0.1767176	-6.018057	-0.07094785	XR_111771	LOC100509075
A_33_P3323975	9.54e-01	8.61e-01	0.1767094	-6.018059	0.06310038		
A_21_P0011545	9.54e-01	8.61e-01	0.1766965	-6.018061	0.06188167		XLOC_l2_005793
A_33_P3304691	9.54e-01	8.61e-01	-0.17669	-6.018062	-0.06608408	NM_001005922	KRTAP5-1
A_33_P3300591	9.54e-01	8.61e-01	0.1766847	-6.018063	0.01256431		
A_33_P3337931	9.54e-01	8.61e-01	-0.1766632	-6.018067	-0.05128838		PDE4DIP
A_33_P3363674	9.54e-01	8.61e-01	-0.1764932	-6.018096	-0.02615677	NM_001142590	NFYC
A_21_P0003473	9.54e-01	8.62e-01	0.1763842	-6.018115	0.01231306	BG196424	XLOC_003965
A_21_P0006505	9.54e-01	8.62e-01	0.1763766	-6.018116	0.10796086		XLOC_008007
A_21_P0014242	9.54e-01	8.62e-01	0.1763736	-6.018117	0.03382815	XR_108995	LOC100505588
A_23_P208302	9.54e-01	8.62e-01	-0.1763595	-6.018119	-0.15254851	NM_000483	APOC2
A_24_P115511	9.54e-01	8.62e-01	-0.1763521	-6.018121	-0.0446512	NM_016322	RAB14
A_23_P306215	9.54e-01	8.62e-01	0.176284	-6.018132	0.04917393	NM_145175	FAM84A
A_23_P257578	9.54e-01	8.62e-01	-0.176282	-6.018133	-0.0379072	NM_001035235	SRA1
A_21_P0013007	9.54e-01	8.62e-01	0.1762744	-6.018134	0.08985577	BC034407	LOC643201
A_21_P0000662	9.54e-01	8.62e-01	-0.1761462	-6.018156	-0.08151209	NR_036537	LOC100131320
A_21_P0013895	9.54e-01	8.62e-01	-0.176115	-6.018162	-0.02537753	BC062752	XLOC_l2_015946
A_24_P191781	9.54e-01	8.62e-01	-0.1760673	-6.01817	-0.12408277	NM_015393	PARM1
A_21_P0009595	9.54e-01	8.62e-01	0.1760241	-6.018177	0.01878779	XR_108274	LOC645321
A_21_P0006369	9.54e-01	8.62e-01	-0.1760181	-6.018178	-0.04956035	NR_027442	LOC100288842
A_33_P3396537	9.54e-01	8.62e-01	0.1760094	-6.01818	0.05318696	NM_001007540	CDHR4
A_21_P0006914	9.54e-01	8.62e-01	0.1758809	-6.018202	0.04715149	AL049387	XLOC_008617
A_21_P0007843	9.54e-01	8.62e-01	0.1758359	-6.01821	0.07063614		XLOC_009820
A_33_P3772937	9.54e-01	8.62e-01	-0.1758272	-6.018211	-0.0830492	AL133645	KRT8P12
A_23_P215675	9.54e-01	8.62e-01	-0.1757257	-6.018229	-0.04023692	NM_018224	C7orf44
A_33_P3259625	9.54e-01	8.62e-01	-0.1756858	-6.018236	-0.03870246	NM_001242672	TTC34
A_24_P90216	9.54e-01	8.62e-01	0.1756429	-6.018243	0.04038369	NM_018490	LGR4
A_24_P920521	9.54e-01	8.62e-01	-0.1756163	-6.018248	-0.04257008	NM_203497	COMMD6
A_24_P99795	9.54e-01	8.62e-01	0.1755688	-6.018256	0.05770655	NM_024710	ISOC2
A_21_P0001295	9.54e-01	8.62e-01	0.1755401	-6.018261	0.07424045		XLOC_000186
A_19_P00324399	9.54e-01	8.62e-01	-0.1754824	-6.018271	-0.04943436	XR_110378	LOC100507317
A_23_P88643	9.54e-01	8.62e-01	0.1754188	-6.018282	0.07733695	NM_001005241	OR4N4
A_33_P3368039	9.54e-01	8.62e-01	-0.1753589	-6.018292	-0.04935851	NM_178148	SLC35B2
A_23_P393531	9.54e-01	8.62e-01	-0.1752817	-6.018306	-0.03439505	NM_004027	INPP4A
A_33_P3351622	9.54e-01	8.62e-01	-0.1752804	-6.018306	-0.05630334		MYO3A
A_33_P3398411	9.54e-01	8.62e-01	-0.1752576	-6.01831	-0.06069076	NM_178169	RASSF3
A_33_P3328716	9.54e-01	8.62e-01	0.1752489	-6.018311	0.05975083	NM_144719	CCDC13
A_21_P0009656	9.54e-01	8.62e-01	-0.175162	-6.018326	-0.05553592	XR_109571	LOC100507353
A_21_P0007083	9.54e-01	8.62e-01	-0.1751431	-6.018329	-0.05681472		XLOC_008644
A_33_P3294533	9.54e-01	8.63e-01	0.1750852	-6.018339	0.03681948	NM_002738	PRKCB
A_21_P0010065	9.54e-01	8.63e-01	0.1750438	-6.018347	0.01998245		XLOC_013812
A_33_P3251093	9.54e-01	8.63e-01	0.17502	-6.018351	0.04872658	NM_078483	SLC36A1
A_24_P135501	9.54e-01	8.63e-01	-0.1749831	-6.018357	-0.0512496		
A_21_P0011954	9.54e-01	8.63e-01	0.1748855	-6.018374	0.02479386		XLOC_l2_008214
A_21_P0012798	9.54e-01	8.63e-01	-0.1748595	-6.018378	-0.06643776		XLOC_l2_011281
A_23_P368805	9.54e-01	8.63e-01	0.1748445	-6.018381	0.01213526	NM_007072	HHLA2
A_24_P237927	9.54e-01	8.63e-01	-0.1747635	-6.018395	-0.04249056	NM_001010883	FAM102B
A_33_P3379116	9.54e-01	8.63e-01	-0.1746805	-6.018409	-0.1009434		
